DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,OPERATOR_NAME,OFFICE_ADDRESS_STREET,OFFICE_ADDRESS_CITY,OFFICE_ADDRESS_COUNTY,OFFICE_ADDRESS_STATE,OFFICE_ADDRESS_ZIP,HQ_ADDRESS_STREET,HQ_ADDRESS_CITY,HQ_ADDRESS_COUNTY,HQ_ADDRESS_STATE,HQ_ADDRESS_ZIP,COMMODITY,STOP,OPERATOR_TYPE,MMILES_STEEL_UNP_BARE,MMILES_STEEL_UNP_COATED,MMILES_STEEL_CP_BARE,MMILES_STEEL_CP_COATED,MMILES_PLASTIC,MMILES_CI,MMILES_DI,MMILES_CU,MMILES_OTHER,MMILES_RCI,MMILES_TOTAL,NUM_SRVS_STEEL_UNP_BARE,NUM_SRVS_STEEL_UNP_COATED,NUM_SRVS_STEEL_CP_BARE,NUM_SRVS_STEEL_CP_COATED,NUM_SRVS_PLASTIC,NUM_SRVS_CI,NUM_SRVS_DI,NUM_SRVS_CU,NUM_SRVS_OTHER,NUM_SRVS_RCI,NUM_SRVCS_TOTAL,MMILES_STEEL_UNK,MMILES_STEEL_LT2IN,MMILES_STEEL_2IN_TO_4IN,MMILES_STEEL_4IN_TO_8IN,MMILES_STEEL_8IN_TO_12IN,MMILES_STEEL_GT12IN,MMILES_STEEL_TOTAL,MMILES_DI_UNK,MMILES_DI_LT2IN,MMILES_DI_2IN_TO_4IN,MMILES_DI_4IN_TO_8IN,MMILES_DI_8IN_TO_12IN,MMILES_DI_GT12IN,MMILES_DI_TOTAL,MMILES_CU_UNK,MMILES_CU_LT2IN,MMILES_CU_2IN_TO_4IN,MMILES_CU_4IN_TO_8IN,MMILES_CU_8IN_TO_12IN,MMILES_CU_GT12IN,MMILES_CU_TOTAL,MMILES_CI_WR_UNK,MMILES_CI_WR_LT2IN,MMILES_CI_WR_2IN_TO_4IN,MMILES_CI_WR_4IN_TO_8IN,MMILES_CI_WR_8IN_TO_12IN,MMILES_CI_WR_GT12IN,MMILES_CI_WR_TOTAL,MMILES_PLASTIC_UNK,MMILES_PLASTIC_LT2IN,MMILES_PLASTIC_2IN_TO_4IN,MMILES_PLASTIC_4IN_TO_8IN,MMILES_PLASTIC_8IN_TO_12IN,MMILES_PLASTIC_GT12IN,MMILES_PLASTIC_TOTAL,MMILES_PE_UNK,MMILES_PE_LT2IN,MMILES_PE_2IN_TO_4IN,MMILES_PE_4IN_TO_8IN,MMILES_PE_8IN_TO_12IN,MMILES_PE_GT12IN,MMILES_PE_TOTAL,MMILES_ABS_UNK,MMILES_ABS_LT2IN,MMILES_ABS_2IN_TO_4IN,MMILES_ABS_4IN_TO_8IN,MMILES_ABS_8IN_TO_12IN,MMILES_ABS_GT12IN,MMILES_ABS_TOTAL,MMILES_OTH_PLSTC_UNK,MMILES_OTH_PLSTC_LT2IN,MMILES_OTH_PLSTC_2IN_TO_4IN,MMILES_OTH_PLSTC_4IN_TO_8IN,MMILES_OTH_PLSTC_8IN_TO_12IN,MMILES_OTH_PLSTC_GT12IN,MMILES_OTH_PLSTC_TOTAL,MMILES_OTHER_UNK,MMILES_OTHER_LT2IN,MMILES_OTHER_2IN_TO_4IN,MMILES_OTHER_4IN_TO_8IN,MMILES_OTHER_8IN_TO_12IN,MMILES_OTHER_GT12IN,MMILES_OTHER_TOTAL,MMILES_OTHER_MATERIAL_DETAIL,MMILES_RCI_UNK,MMILES_RCI_LT2IN,MMILES_RCI_2IN_TO_4IN,MMILES_RCI_4IN_TO_8IN,MMILES_RCI_8IN_TO_12IN,MMILES_RCI_GT12IN,MMILES_RCI_TOTAL,MMILES_UNK_TOTAL,MMILES_LT2IN_TOTAL,MMILES_2IN_TO_4IN_TOTAL,MMILES_4IN_TO_8IN_TOTAL,MMILES_8IN_TO_12IN_TOTAL,MMILES_GT12IN_TOTAL,MMILES_PART_B2_TOTAL,AVERAGE_LENGTH,NUM_SRVS_STEEL_UNK,NUM_SRVS_STEEL_LT1IN,NUM_SRVS_STEEL_1IN_TO_2IN,NUM_SRVS_STEEL_2IN_TO_4IN,NUM_SRVS_STEEL_4IN_TO_8IN,NUM_SRVS_STEEL_GT8IN,NUM_SRVS_STEEL_TOTAL,NUM_SRVS_DI_UNK,NUM_SRVS_DI_LT1IN,NUM_SRVS_DI_1IN_TO_2IN,NUM_SRVS_DI_2IN_TO_4IN,NUM_SRVS_DI_4IN_TO_8IN,NUM_SRVS_DI_GT8IN,NUM_SRVS_DI_TOTAL,NUM_SRVS_CU_UNK,NUM_SRVS_CU_LT1IN,NUM_SRVS_CU_1IN_TO_2IN,NUM_SRVS_CU_2IN_TO_4IN,NUM_SRVS_CU_4IN_TO_8IN,NUM_SRVS_CU_GT8IN,NUM_SRVS_CU_TOTAL,NUM_SRVS_CI_WR_UNK,NUM_SRVS_CI_WR_LT1IN,NUM_SRVS_CI_WR_1IN_TO_2IN,NUM_SRVS_CI_WR_2IN_TO_4IN,NUM_SRVS_CI_WR_4IN_TO_8IN,NUM_SRVS_CI_WR_GT8IN,NUM_SRVS_CI_WR_TOTAL,NUM_SRVS_PLASTIC_UNK,NUM_SRVS_PLASTIC_LT1IN,NUM_SRVS_PLASTIC_1IN_TO_2IN,NUM_SRVS_PLASTIC_2IN_TO_4IN,NUM_SRVS_PLASTIC_4IN_TO_8IN,NUM_SRVS_PLASTIC_GT8IN,NUM_SRVS_PLASTIC_TOTAL,NUM_SRVS_PE_UNK,NUM_SRVS_PE_LT1IN,NUM_SRVS_PE_1IN_TO_2IN,NUM_SRVS_PE_2IN_TO_4IN,NUM_SRVS_PE_4IN_TO_8IN,NUM_SRVS_PE_GT8IN,NUM_SRVS_PE_TOTAL,NUM_SRVS_ABS_UNK,NUM_SRVS_ABS_LT1IN,NUM_SRVS_ABS_1IN_TO_2IN,NUM_SRVS_ABS_2IN_TO_4IN,NUM_SRVS_ABS_4IN_TO_8IN,NUM_SRVS_ABS_GT8IN,NUM_SRVS_ABS_TOTAL,NUM_SRVS_OTH_PLSTC_UNK,NUM_SRVS_OTH_PLSTC_LT1IN,NUM_SRVS_OTH_PLSTC_1IN_TO_2IN,NUM_SRVS_OTH_PLSTC_2IN_TO_4IN,NUM_SRVS_OTH_PLSTC_4IN_TO_8IN,NUM_SRVS_OTH_PLSTC_GT8IN,NUM_SRVS_OTH_PLSTC_TOTAL,NUM_SRVS_OTHER_UNK,NUM_SRVS_OTHER_LT1IN,NUM_SRVS_OTHER_1IN_TO_2IN,NUM_SRVS_OTHER_2IN_TO_4IN,NUM_SRVS_OTHER_4IN_TO_8IN,NUM_SRVS_OTHER_GT8IN,NUM_SRVS_OTHER_TOTAL,NUM_SRVS_OTHER_MATERIAL_DETAIL,NUM_SRVS_RCI_UNK,NUM_SRVS_RCI_LT1IN,NUM_SRVS_RCI_1IN_TO_2IN,NUM_SRVS_RCI_2IN_TO_4IN,NUM_SRVS_RCI_4IN_TO_8IN,NUM_SRVS_RCI_GT8IN,NUM_SRVS_RCI_TOTAL,NUM_SRVS_UNK_TOTAL,NUM_SRVS_LT1IN_TOTAL,NUM_SRVS_1IN_TO_2IN_TOTAL,NUM_SRVS_2IN_TO_4IN_TOTAL,NUM_SRVS_4IN_TO_8IN_TOTAL,NUM_SRVS_GT8IN_TOTAL,NUM_SRVS_PART_B3_TOTAL,MMILES_BY_DCD_UNK,MMILES_BY_DCD_PRE1940,MMILES_BY_DCD_1940_TO_1949,MMILES_BY_DCD_1950_TO_1959,MMILES_BY_DCD_1960_TO_1969,MMILES_BY_DCD_1970_TO_1979,MMILES_BY_DCD_1980_TO_1989,MMILES_BY_DCD_1990_TO_1999,MMILES_BY_DCD_2000_TO_2009,MMILES_BY_DCD_2010_TO_2019,MMILES_BY_DCD_2020_TO_2029,MMILES_BY_DCD_TOTAL,NUM_SRVS_BY_DCD_UNK,NUM_SRVS_BY_DCD_PRE1940,NUM_SRVS_BY_DCD_1940_TO_1949,NUM_SRVS_BY_DCD_1950_TO_1959,NUM_SRVS_BY_DCD_1960_TO_1969,NUM_SRVS_BY_DCD_1970_TO_1979,NUM_SRVS_BY_DCD_1980_TO_1989,NUM_SRVS_BY_DCD_1990_TO_1999,NUM_SRVS_BY_DCD_2000_TO_2009,NUM_SRVS_BY_DCD_2010_TO_2019,NUM_SRVS_BY_DCD_2020_TO_2029,NUM_SRVS_BY_DCD_TOTAL,TOTAL_LEAKS_COR_MAINS,TOTAL_LEAKS_NF_MAINS,TOTAL_LEAKS_EX_MAINS,TOTAL_LEAKS_OF_DAM_MAINS,TOTAL_LEAKS_MAT_WELD_MAINS,TOTAL_LEAKS_EQ_MAINS,TOTAL_LEAKS_OP_MAINS,TOTAL_LEAKS_OT_MAINS,TOTAL_LEAKS_COR_SRVS,TOTAL_LEAKS_NF_SRVS,TOTAL_LEAKS_EX_SRVS,TOTAL_LEAKS_OF_DAM_SRVS,TOTAL_LEAKS_MAT_WELD_SRVS,TOTAL_LEAKS_EQ_SRVS,TOTAL_LEAKS_OP_SRVS,TOTAL_LEAKS_OT_SRVS,TOTAL_HAZLEAKS_COR_MAINS,TOTAL_HAZLEAKS_NF_MAINS,TOTAL_HAZLEAKS_EX_MAINS,TOTAL_HAZLEAKS_OF_DAM_MAINS,TOTAL_HAZLEAKS_MAT_WELD_MAINS,TOTAL_HAZLEAKS_EQ_MAINS,TOTAL_HAZLEAKS_OP_MAINS,TOTAL_HAZLEAKS_OT_MAINS,TOTAL_HAZLEAKS_COR_SRVS,TOTAL_HAZLEAKS_NF_SRVS,TOTAL_HAZLEAKS_EX_SRVS,TOTAL_HAZLEAKS_OF_DAM_SRVS,TOTAL_HAZLEAKS_MAT_WELD_SRVS,TOTAL_HAZLEAKS_EQ_SRVS,TOTAL_HAZLEAKS_OP_SRVS,TOTAL_HAZLEAKS_OT_SRVS,KNOWN_LEAKS,MECHANICAL_JOINT_LEAKS,FED_LAND_LEAKS_REPAIRED,PERCENT_UNACC_GAS,EXCAV_DAMAGES,EXCAV_ONECALL,EXCAV_LOCATING,EXCAV_EXCAV,EXCAV_OTHER,EXCAV_TICKETS,ADDITIONAL_INFORMATION,PREPARERS_NAME,PREPARERS_TITLE,PREPARERS_PHONE,PREPARERS_FAX,PREPARERS_EMAIL,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
6/3/2024,2023,20240033,56001,261,ALEXANDER CITY MUNICIPAL GAS,281 James D Nabors Drive,Alexander City,USA,AL,35010,281 James D Nabors Drive,ALEXANDER CITY,,AL,35010,Natural Gas,AL,Municipal Owned,0,0,0,61.802,93.781,0,0,0,0,0,155.583,0,0,0,6,4171,0,0,0,0,0,4177,0,0,11.089,47.713,3,0,61.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.137,29.644,0,0,0,93.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,64.137,40.733,47.713,3,0,155.583,100,0,0,3,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4134,33,4,0,0,4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4134,36,5,2,0,4177,0,0,0,3,39.934,3.957,37.488,47.97,11.011,6.425,5.798,155.583,0,0,0,0,4,600,1737,1552,108,109,67,4177,,,3,,,3,,,,,8,,,10,2,,,,3,,,,,,,,8,,,,,,2,0,0,-1.54,11,6,4,1,,777,ON THE PRINTED PORTION OF PART A SECTION 4 OUR HQ NAME & ADDRESS SHOULD NOT HAVE PO BOX 552. IT DOES NOT SHOW ON THE ONLINE VERSION BUT DOES ON THE DOWNLOADED AND PRINTED VERSION. UPDATED EQUIPMENT LEAKS ON PART C ON SUPPLEMENTAL REPORT!,Meredith Wingler,,(256) 409-2070,(000) 000-0000,meredith.wingler@alexandercityal.gov,SUPPLEMENTAL,1/19/2024,2/8/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240741,57840,270,"ALEXANDRIA MUNICIPLE GAS SYSTEM, CITY OF",2021 Industrial Park Blvd. Building A,ALEXANDRIA,Rapides,LA,71302,"2021 INDUSTRIAL PARK RD., BLDG A",ALEXANDRIA,,LA,71302,Natural Gas,LA,Municipal Owned,0,0,112.1,115.4,333.4,0,0,0,0,0,560.9,0,0,4331,2161,13399,0,0,0,0,0,19891,0,3.7,113.3,97,13,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,62.2,14.2,2,0,333.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,258.7,175.5,111.2,15,0,560.4,30,0,1876,3418,1223,0,0,6517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12624,644,130,1,0,13399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14500,4062,1353,1,0,19916,199.5,0,0,0,50.8,29.1,60.9,138,43,30,7.1,558.4,2958,0,0,0,360,3212,4394,6065,2432,418,4,19843,8,0,13,0,5,14,0,0,11,2,7,1,31,0,0,0,0,0,5,0,1,0,0,0,2,0,3,0,10,0,0,0,40,0,0,3.3,28,7,8,13,0,7693,,Mike Richey,Superintendent,(318) 441-6064,(000) 000-0000,mike.richey@cityofalex.com,INITIAL,3/8/2024,3/8/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240198,56117,315,ALLERTON GAS CO,PO Box 825,Centerville,Appanoose,IA,52544,PO BOX 825,CENTERVILLE,,IA,52544,Natural Gas,IA,Investor Owned,0,0,0,5.795,0.38,0,0,0,0,0,6.175,0,0,0,266,17,0,0,0,0,0,283,0,3.795,1,1,0,0,5.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4.175,1,1,0,0,6.175,79,0,241,25,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,258,25,0,0,0,283,0,0,0,0,5.795,0,0,0,0,0.165,0.215,6.175,0,0,0,0,220,41,0,6,1,10,5,283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,48,,William Buss,President,(641) 437-4478,(641) 437-4479,bbuss@allerton-gas.us,INITIAL,2/9/2024,2/9/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20241012,59758,333,"ALMA GAS DISTRIBUTION SYSTEM, CITY OF",326 Missouri,Alma,Wabaunsee,KS,66401,326 MISSOURI STREET,ALMA,,KS,66401,Natural Gas,KS,Municipal Owned,0,0,0,16.28,13.404,0,0,0,0,0,29.684,0,0,0,356,124,0,0,0,0,0,480,0,10.53,3.99,1.82,0,0,16.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,3.53,9.19,0,0,13.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11.214,7.52,11.01,0,0,29.744,15,0,0,356,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,39,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,85,395,0,0,0,480,0,0,0,14.52,0,0,0,0,3,1.12,11.1,29.74,381,0,0,0,0,0,0,0,23,15,61,480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,-2,1,0,0,1,0,228,,Michael Slobodnik,operator,(785) 765-3502,(785) 765-3648,almaewg@cityofalma-kansas.com,INITIAL,3/13/2024,3/13/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240514,57419,342,"ALMA NATURAL  GAS SYSTEMS, CITY OF",614 MAIN ST.,ALMA,Harlan,NE,68920,614 MAIN ST P.O. BOX 468,ALMA,,NE,68920,Natural Gas,NE,Municipal Owned,0,0,0.7,4.3,10.77,0.3,0,0,0,0,16.07,0,0,167,289,132,0,0,0,0,0,588,0,4.3,0.7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.3,0,5.83,0,0,0,0,5.83,0,4.94,0,0,0,0,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15.37,0.7,0,0,0,16.07,10,0,0,456,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,588,0,0,0,588,0,0,2.67,1,1,2.83,3,2.96,0.4,2.21,0,16.07,0,0,346,19,15,37,38,47,32,29,25,588,1,,1,,,,,,,,,2,,,,,,,1,,,,,,,,,2,,,,,13,0,1,5,1,0,0,1,0,272,,Russ Pfeil,operator,(308) 928-2242,(308) 928-2683,citysup@almacity.com,INITIAL,3/1/2024,3/1/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240158,55899,360,"ALTAMONT GAS DEPT, CITY OF",407 S Huston Ave,Altamont,,KS,67330,"P.O. BOX 305, 407 HUSTON STREET",ALTAMONT,,KS,67330,Natural Gas,KS,Municipal Owned,,,,3,21.5,0,0,0,0,0,24.5,,,,0,530,0,0,0,0,0,530,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9.5,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,12.5,0,0,0,24.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,7,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,523,7,0,0,0,530,0,0,0,0,0,0,3,20,0,1.5,0,24.5,0,0,0,0,0,0,0,525,0,5,0,530,,,,,,,,,,,,3,,,,,,,,,,,,,,,,3,,,,,0,0,0,-0.0036,0,0,0,0,,325,,Brad Myers,operator,(620) 784-5422,(620) 784-2100,cityoffice@altamontks.com,INITIAL,2/6/2024,2/6/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240087,55521,383,AMARILLO NATURAL GAS INC,5800 ARNOT ROAD,AMARILLO,,TX,79119,5800 ARNOT ROAD,AMARILLO,,TX,79119,Natural Gas,OK,Privately Owned,,,,,11.586,0,0,0,0,0,11.586,,,,,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.586,0,0,0,11.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,11.586,0,0,0,11.586,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,9.206,2.38,0,0,11.586,0,0,0,0,0,0,0,8,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,46,,Akila Addesso,,(806) 352-5271,(000) 000-0000,contact@anginc.net,INITIAL,1/25/2024,1/25/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240086,55520,383,AMARILLO NATURAL GAS INC,5800 ARNOT ROAD,AMARILLO,RANDALL,TX,79119,5800 ARNOT ROAD,AMARILLO,,TX,79119,Natural Gas,TX,Privately Owned,,,4.64,81.22,60.66,0,0,0,0,0,146.52,1,0,4,143,93,0,0,0,0,0,241,0,7.92,77.94,0,0,0,85.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.09,47.57,0,0,0,60.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21.01,125.51,0,0,0,146.52,8,0,0,11,136,1,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,91,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,13,227,1,0,241,0,0,0,38.5,32.04,0,19.72,36.29,4.14,2.02,13.81,146.52,0,0,0,73,23,0,66,50,13,4,12,241,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.24,0,0,0,0,0,394,,Akila Addesso,,(806) 352-5271,(000) 000-0000,contact@anginc.net,INITIAL,1/25/2024,1/25/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240531,57509,387,"ALTO NATURAL GAS CO, CITY OF",404 W. San Antonio,Alto,cherokee,TX,75925,404 W.SAN ANTONIO P.O.BOX 447,ALTO,,TX,75925,Natural Gas,TX,Municipal Owned,,,,67.01,14.285,0,0,0,0,0,81.295,,,,715,152,0,0,0,16,0,883,0,31.93,26.96,7.95,0,0,66.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0,0.285,0,9.56,4.44,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,41.775,31.4,7.95,0,0,81.125,30,0,0,715,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,142,6,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,NA,0,0,0,0,0,0,0,16,146,721,0,0,0,883,0,0,0,0,70.39,0,0,0,0,11.175,0,81.565,0,0,0,0,832,0,0,0,15,36,0,883,1,,,,,,,,,,,1,,7,,2,,,,,,,,,,,,,,,,,0,0,0,7.8,0,0,0,0,0,425,,Catalino Aleman,operator,(936) 858-4711,(936) 858-4761,ALTOUTILITY@CONSOLIDATED.NET,SUPPLEMENTAL,3/4/2024,3/4/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240080,55499,423,AMERICUS UTILITY COMMISSION,715 Valley Dr.,Americus,Sumter,GA,31709,"715 VALLEY DRIVE, PO BOX M",AMERICUS,,GA,31709,Natural Gas,GA,Municipal Owned,,,,81.99,23.304,0,0,0,0,0,105.294,,,,1105,2063,0,0,0,0,0,3168,0,36.945,33,12.04,0,0,81.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.471,4.273,0.56,0,0,23.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,55.416,37.273,12.6,0,0,105.289,150,0,1090,7,7,1,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2052,10,1,0,0,2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3142,17,8,1,0,3168,0,0,0,71.85,0,0,10,18,0.78,3.4,0.989,105.019,0,0,0,1802,1125,0,197,0,0,40,4,3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,,Peter Schultz,agent,(229) 834-6246,(000) 000-0000,peterschultzharpassociates@yahoo.com,INITIAL,1/25/2024,1/25/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20240558,57558,495,"ANDERSONVILLE GAS SYSTEM, CITY OF",Post Office Box 35,Andersonville,Sumter,GA,31711-0035,POST OFFICE BOX 35,ANDERSONVILLE,,GA,31711,Natural Gas,GA,Municipal Owned,0,0,0,6,4.5,0,0,0,0,0,10.5,0,0,0,0,109,0,0,0,0,0,109,0,3,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7.5,2,1,0,0,10.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,109,0,0,0,0,109,0,0,0,0,6,0,3,0,0,1.5,0,10.5,0,0,0,0,0,20,50,30,5,3,1,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.8,0,0,0,0,0,258,,Jerry M. Allen,Office Manager,(229) 226-6569,(000) 000-0000,locke25629@gmail.com,INITIAL,3/5/2024,3/5/2024,7100.1-1 (Rev. 06-2023)
6/3/2024,2023,20241367,61506,504,ANDREASSI GAS COMPANY,1180 Kittanning Pike,Chicora,Butler,PA,16025,1180 KITTANNING PIKE,CHICORA,,PA,16025,Natural Gas,PA,Privately Owned,1,,,,55.3,0,0,0,0,0,56.3,68,4,6,4,297,0,0,0,0,0,379,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3,14,0,0,0,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,42.3,14,0,0,0,56.3,150,0,82,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,20,3,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,356,20,3,0,0,379,11,0,0,0,3,4,5,6,14,13,0.3,56.3,61,0,0,10,30,40,60,70,90,15,2,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,-4,0,0,,,,6,,Nicholas Andreassi,agent,(724) 445-3606,(000) 000-0000,Andreassigas@outlook.com,INITIAL,4/2/2024,4/2/2024,7100.1-1 (Rev. 06-2023)
