"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA2NAMEOFPARENT_COM,PARTA4NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
08/01/22,2011,20120286,24338,32265,"DOGWOOD ENERGY, LLC",,DOGWOOD ENERGY,25111 E. 175TH STREET,PLEASANT HILL,MO,64080,Natural Gas,,MISSOURI,0,0,0,6483,,,, ,,,,,, ,,,No,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,INITIAL,3/5/12,3/5/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120226,24271,32268,STEPHENS PRODUCTION COMPANY,,Stephens Production,623 GARRISON AVENUE,FORT SMITH,AR,72903,Natural Gas,,"ARKANSAS, OKLAHOMA, TEXAS",0,0,0,14083520000,,,, ,,,,,, ,,,No,0,6.14,0,0,0,0,0,0,0,6.14,0,0,0,0,0,0,0,0,0,0,0,6.14,0,0,0,0,0,0,0,6.14,0,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0,1.66,0,0,6.34,0,0,0,0,0,0,0,0,0,0,0,4.68,0,0,0,0,1.66,0,0,6.34,0,10.82,0,0,0,0,1.66,0,0,12,INITIAL,3/1/12,3/1/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120581,25142,32271,"WYNN-CROSBY OPERATING, LTD",,Wynn-Crosby Operating,14241 DALLAS PARKWAY,DALLAS,TX,75254,Natural Gas,,TEXAS,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,3.5,0,3.5,0,0,0,0,0,0,0,4,INITIAL,3/13/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121122,25873,32273,"LASER GAS COMPANY II, LLC","Latitude Midstream Operating, LLC","LIG GAS COMPANY II, LLC",1250 Wood Branch Park STE 100,HOUSTON,TX,77079,Natural Gas,,TEXAS,,,,170,0,0,0, ,0,,,,, ,,,No,2.16,0.95,0,0,0,0,0,0,0,3.11,0,0,0,0,0,0,0,0,0,0,2.16,0.95,0,0,0,0,0,0,0,3.11,0,4.7,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,4.7,2.16,5.65,0,0,0,0,0,0,0,8,INITIAL,8/8/12,8/8/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120710,25282,32276,TEXANA MIDSTREAM COMPANY LP,TEAK Midstream LLC,Texana Midstream Company LP,"2602 McKinney Ave., Ste. 350",SAN ANTONIO,TX,75204,Natural Gas,,TEXAS,0,0.22,0.22,83.75,,,, ,,,,,, ,,,No,0,29.42,0,0,0,0,3.87,0,0,33.29,0,0,0,0,0,0,0,0,0,0,0,29.42,0,0,0,0,3.87,0,0,33.29,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,3.94,0,33.36,0,0,0,0,3.87,0,0,37,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20191165,36614,32279,"VINTON PIPELINE, LLC",,,9059 DONIPHAN DR,VINTON,TX,79821,Natural Gas,,TEXAS,0,0.43,0.43,0,,,,,,,,,,,,,No,0,3.97,0,0,0,0,1.13,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,3.97,0,0,0,0,1.13,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,0,0,0,0,1.13,0,0,5,SUPPLEMENTAL,10/21/19,10/21/19,7100.2-1 (Rev. 10-2014)
08/01/22,2011,20120146,25590,32280,LINCOLN GENERATING FACILITY LLC,,LINCOLN GENERATING FACILITY LLC,"1044 NORTH 115TH ST. , SUITE 400",OMAHA,NE,68164,Natural Gas,,ILLINOIS,0,0,0,369.654,,,, ,,,,,, ,,,No,0,4.9,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,5,SUPPLEMENTAL,2/22/12,3/21/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120747,25319,32282,JO-CARROLL ENERGY,,JO-CARROLL ENERGY INC (NFP),793 US HWY 20 WEST,ELIZABETH,IL,61028,Natural Gas,,ILLINOIS,0,0,0,,,,, ,,,,,, ,,,Yes,0,53,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,53,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120761,25333,32285,"WORSHAM-STEED GAS STORAGE, LLC","NorTex Gas Storage Company, LLC","NorTex Gas Storage Company, LLC","1201 Louisiana Street, Suite 700",HOUSTON,TX,77002,Natural Gas,,TEXAS,,,,24641002,,,, ,,,,,, ,,,No,0,60,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,60,0,33,0,0,0,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,34,0,93,0,0,0,0,1,0,0,94,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120100,24118,32286,PECAN PIPELINE COMPANY,"EOG Resources, Inc",PECAN PIPELINE COMPANY,1111 BAGBY STREET SKY LOBBY 2,HOUSTON,TX,77002,Natural Gas,,TEXAS,0,0.66,0.66,11995,,,, ,,,,,, ,,,No,0,4.57,0,0,0,0,0,0,0,4.57,0,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,0,0,0,0,4.57,0,2.76,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,0,2.76,0,7.33,0,0,0,0,0,0,0,7,INITIAL,2/14/12,2/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120832,25414,32287,CITY OF GARDNER,"City of Gardner, KS",Gardner Energy,1150 E Santa Fe,GARDNER,KS,66030,Natural Gas,,KANSAS,0,0.1,0.1,0.265,,,, ,,,,,, ,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120038,24040,32290,POET BIOREFINING - JEWELL,,Poet Biorefining - Jewell,2601 320TH STREET,JEWELL,IA,50130,Natural Gas,,IOWA,0,0,0,643374,,,, ,,,,,, ,,,No,0,9.98,0,0,0,0,0,0,0,9.98,0,0,0,0,0,0,0,0,0,0,0,9.98,0,0,0,0,0,0,0,9.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98,0,0,0,0,0,0,0,10,INITIAL,1/31/12,1/31/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120429,24496,32292,RED CEDAR GATHERING COMPANY,,Red Cedar Gathering Company,125 Mercado; Ste. 201,DURANGO,CO,81301,Natural Gas,,COLORADO,0,0,0,15706,,,, ,,,,,, ,,,No,0,5.1,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,5.1,0,6.3,0,0,0,0,0,0,0,6.3,0,3.7,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,15.1,0,0,0,0,0,0,0,15,INITIAL,3/9/12,3/9/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121013,25652,32293,"COPANO FIELD SERVICES/NORTH TEXAS, LLC",,Copano Energy,"2727 ALLEN PARKWAY, STE 1200",HOUSTON,TX,77019,Natural Gas,,"OKLAHOMA, TEXAS",0,12,12,16584,,,, ,,,,,, ,,,No,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,7,0,7,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,15,0,26,0,0,0,0,1,0,0,27,INITIAL,4/4/12,4/4/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120037,24039,32294,AG PROCESSING INC A COOPERATIVE,,Ag Processing,12700 WEST DODGE ROAD,OMAHA,NE,68103,Natural Gas,,IOWA,0,0,0,41.79,,,, ,,41.79,,,, ,,,No,0,4.435,0,0,0,0,0,0,0,4.435,0,0,0,0,0,0,0,0,0,0,0,4.435,0,0,0,0,0,0,0,4.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.435,0,0,0,0,0,0,0,4,INITIAL,1/31/12,1/31/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120595,25157,32296,TARGA RESOURCES OPERATING LP,,Targa Resources,1000 LOUISIANA SUITE 4300,HOUSTON,TX,77002,Natural Gas,"LOUISIANA, OCS-Gulf of Mexico","LOUISIANA, NEW MEXICO, TEXAS",0,11,11,251849,0,0,0, ,0,0,0,0,0, ,0,,No,7,205.901,0,0,0,0,6.3,0,0,219.201,0,0,0,0,0,0,0,0,0,0,7,205.901,0,0,0,0,6.3,0,0,219.201,8,132.1,0,0,0,0,1.4,0,0,141.5,0,0.8,0,0,0,0,2.8,0,0,3.6,0,255,0,0,0,0,0,0,0,255,8,387.9,0,0,0,0,4.2,0,0,400.1,15,593.801,0,0,0,0,10.5,0,0,619,INITIAL,3/13/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121095,25828,32297,"LUMEN MIDSTREAM PARTNERSHIP, LLC",,"Aka Energy Group, LLC",4300 E SKELLY DR.  STE 760,TULSA,OK,74135,Natural Gas,,KANSAS,0,2.25,2.25,1043503,,,, ,,,,,, ,,,No,2.25,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,2,INITIAL,6/25/12,6/25/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120639,25205,32299,GULF CROSSING PIPELINE COMPANY LLC,"BOARDWALK PIPELINE PARTNERS, LP","GULF CROSSING PIPELINE COMPANY, LLC","9 GREENWAY PLAZA, SUITE 2800",HOUSTON,TX,77046,Natural Gas,"LOUISIANA, OKLAHOMA, TEXAS",,0,7.6,7.6,430008670,,,, ,,,,,, ,,,No,0,357.6,0,0,0,0,0,0,0,357.6,0,0,0,0,0,0,0,0,0,0,0,357.6,0,0,0,0,0,0,0,357.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.6,0,0,0,0,0,0,0,358,INITIAL,3/13/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120010,24011,32300,"LITTLE SIOUX CORN PROCESSORS, LLLP",,"Little Sioux Corn Processors, LLLP",4808 F Avenue,NEW ALBANY,Iowa,51035,Natural Gas,,IOWA,0,0,0,5963266,,,, ,,,,,, ,,,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INITIAL,1/12/12,1/12/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120487,25035,32301,PIONEER AMERICAS LLC DOING BUSINESS AS OLIN CHLOR ALKALI PRODUCTS,,Olin Chlor Alkali Products,490 STUART ROAD NE,CLEVELAND,TN,37312,Hydrogen Gas,,LOUISIANA,0,0,0,,,,0, ,,,,,, ,,,No,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,INITIAL,3/11/12,3/11/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120483,25031,32304,CITY OF REDDING,,Redding Electric Utilities,17120 Clear Creek Rd,Redding,CA,96001-5106,Natural Gas,,CALIFORNIA,0,2.8,2.8,6,,,, ,,,,,, ,,,No,0,2.9,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,3,INITIAL,3/10/12,3/10/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120026,24028,32305,GLOBAL ETHANOL,"Green Plains Renewable Energy, Inc.","Green Plains Renewable Energy, Inc.","450 Regency Parkway, Suite 400",MINNEAPOLIS,NE,68114,Natural Gas,,IOWA,,,,2907573,0,0,0, ,0,0,0,0,0, ,0,,No,0,1.86,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,2,INITIAL,1/26/12,1/26/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120427,24494,32306,COLUMBUS SOUTHERN POWER COMPANY,American Electric Power,Columbus Southern Power Company,1 RIVERSIDE PLAZA,COLUMBUS,OH,43215,Natural Gas,,OHIO,0,0,0,430.895,,,, ,,,,,, ,,,No,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1,INITIAL,3/9/12,3/9/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120484,25032,32308,NORTHERN CALIFORNIA POWER AGENCY,,Northern California Power Agency,"PO Box 1478, Lodi",Roseville,CA,95678,Natural Gas,,CALIFORNIA,0,0.7,0.7,8,,,, ,,,,,, ,,,No,0,0.7,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,1,INITIAL,3/10/12,3/10/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120287,24339,32309,"QUALITY NATURAL GAS, LLC",,"Quality Natural Gas, LLC",1555 KY RT 80,ALLEN,KY,41653,Natural Gas,,KENTUCKY,0,0,0,0,,,, ,,,,,, ,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,8,0,0,7,0,0,0,1,0,0,8,INITIAL,3/5/12,3/5/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120904,25496,32310,WALTER BLACK WARRIOR BASIN LLC,WALTER ENERGY,WALTER BLACK WARRIOR BASIN LLC,12301 LAKE NICOL ROAD,TUSCALOOSA,AL,35406,Natural Gas,,ALABAMA,0,0,0,6075.9,,,, ,,,,,, ,,,No,0,7.1,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0,0,0,7,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120285,24337,32311,"WATERLOO GAS TRANSPORT, LLC",,"Waterloo Gas Transport, LLC",680 COMMERCE DR. SUITE 270,WOODBURY,MN,55125,Other Gas-Biogas,,IOWA,0,0,0,,,,, ,254159,,,,, ,,,No,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,INITIAL,3/5/12,3/5/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120915,25507,32312,TALISMAN ENERGY USA INC,"Talisman Energy, Inc.","Talisman Energy USA, Inc.","50 Pennwood Place, Warrendale",HORSEHEADS,PA,15086,Natural Gas,,"NEW YORK, PENNSYLVANIA",0,0,0,165918,,,, ,,,,,, ,,,No,0,47.1,0,0,0,0,1.7,0,0,48.8,0,0,0,0,0,0,0,0,0,0,0,47.1,0,0,0,0,1.7,0,0,48.8,0,8.3,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,8.3,0,55.4,0,0,0,0,1.7,0,0,57,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120389,24450,32314,"WTG-HUGOTON, LP","West Texas Gas, Inc.","West Texas Gas, Inc.",4000 N BIG SPRING ST. SUITE 115,MIDLAND,TX,79705,Natural Gas,KANSAS,,0,0,0,40207103,,,, ,,,,,, ,,,No,0,152.21,0,0,0,0,0,0,0,152.21,0,0,0,0,0,0,0,0,0,0,0,152.21,0,0,0,0,0,0,0,152.21,0,7.51,0,0,0,0,0,0,0,7.51,0,70.42,0,0,0,0,0,0,0,70.42,0,0,0,0,0,0,0,0,0,0,0,77.93,0,0,0,0,0,0,0,77.93,0,230.14,0,0,0,0,0,0,0,230,INITIAL,3/8/12,3/8/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120952,25546,32315,"GREATER MINNESOTA TRANSMISSION, LLC",Greater Minnesota Synergy,Greater Minnesota Transmission,"202 South Main Street, P.O. Box 68",ST. PETER,MN,56058,Natural Gas,,MINNESOTA,0,0,0,1101,,,, ,,,,,, ,,,No,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120190,24232,32316,JENKINS BRICK COMPANY,Acme Brick Company,Jenkins Brck Company,P.O. BOX 91,MONTGOMERY,AL,36101,Synthetic Gas,,ALABAMA,,,,,,235,, ,,,,,, ,,,No,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,INITIAL,2/28/12,2/28/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120191,24233,32317,JORDAN BRICK COMPANY,Acme Brick Company,Jenkins Brick Company,P.O. BOX 91,MONTGOMERY,AL,36101,Natural Gas,,ALABAMA,0,0,0,0,,,, ,,0,,,, ,,,No,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,INITIAL,2/28/12,2/28/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120192,24234,32317,JORDAN BRICK COMPANY,Acme Brick Company,Jordan Brick Company,P.O. BOX 91,MONTGOMERY,AL,36101,Synthetic Gas,,ALABAMA,0,0,0,,,0,, ,,,,0,, ,,,No,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,INITIAL,2/28/12,2/28/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120069,24078,32320,"VENTURA REFINING AND TRANSMISSION, LLC",,"Ventura Refining and Transmission, LLC","1000 NW Grand Blvd, Suite 150",THOMAS,OK,73118-6005,Natural Gas,,OKLAHOMA,0,0,0,10,,,, ,,,,,, ,,,No,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,INITIAL,2/9/12,2/9/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120460,25008,32323,GULF STATES TRANSMISSION CORPORATION,,Regency Energy Partners,"711 Louisiana Street, Suite 900",DALLAS,TX,77002,Natural Gas,"LOUISIANA, TEXAS",,0,0.6,0.6,49976.863,,,, ,,,,,, ,,,No,0,9.9,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,10,INITIAL,3/9/12,3/9/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120478,25026,32325,"TORO ENERGY OF MISSISSIPPI, LLC",,"Toro Energy of Mississippi, LLC","6380 LBJ FREEWAY, SUITE 294",DALLAS,TX,75240,Other Gas-Methane,,MISSISSIPPI,0,0,0,,,,, ,725117,,,,, ,,,No,0,0,0,0,0,0,4.8,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,5,INITIAL,3/10/12,3/10/12,7100.2-1 (Rev. 06-2011)
