"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAONSHORE,PARTB192MILESON,PARTBCLASS34MILESON,PARTBCLASS12MILESON,PARTBHCAOFFSHORE,PARTB192MILESOFF,PARTBCLASS34MILESOFF,PARTBCLASS12MILESOFF,PARTBHCATOTAL,PARTB192MILESTOTAL,PARTBCLASS34MILESTOTAL,PARTBCLASS12MILESTOTAL,PARTB1SMEM1,PARTB1SMEM2,PARTB1SMET,PARTB1RRM1,PARTB1RRM2,PARTB1RRT,PARTB1QUANM1,PARTB1QUANM2,PARTB1QUANT,PARTB1PROBM1,PARTB1PROBM2,PARTB1PROBT,PARTB1SBM1,PARTB1SBM2,PARTB1SBT,PARTB1OTHM1,PARTB1OTHM2,PARTB1OTHT,PARTB1M1T,PARTB1M2T,PARTB1MT,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGONTCCPB,PARTDGONTCCPC,PARTDGONTCCUB,PARTDGONTCCUC,PARTDGONTCCI,PARTDGONTCWI,PARTDGONTCP,PARTDGONTCC,PARTDGONTCO,PARTDGONCTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
3/1/24,2022,20230424,41823,39605,CR PERMIAN NATURAL GAS TRANSMISSION LLC,"303 VETERANS AIRPARK LANE, SUITE 2000",MIDLAND,TX,79705,Natural Gas,,TEXAS,0,0.08,0,21.62,0,0,0,0,0,0.08,0,21.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91278,,,,,,,,,,,,,No,0,21.7,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,0,0,0,21.7,INITIAL,3/7/23,3/7/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230464,41866,39608,VAQUERO PERMIAN GATHERING LLC,2850 N. HARWOOD STREET SUITE 1200,DALLAS,TX,75201,Natural Gas,,TEXAS,0,0,0,4.98,0,0,0,0,0,0,0,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85634194,,,,,,,,,,,,,No,0,4.98,0,0,0,0,0,0,0,4.98,0,0,0,0,0,0,0,0,0,0,0,4.98,0,0,0,0,0,0,0,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.2,0,0,0,0,4.4,0,0,150.6,0,0,0,0,0,0,0,0,0,0,0,146.2,0,0,0,0,4.4,0,0,150.6,0,151.18,0,0,0,0,4.4,0,0,155.58,INITIAL,3/7/23,3/7/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230197,41585,39609,"HAVEN STEEL PRODUCTS, INC",13206 S WILLISOH ROAD PO BOX 430,HAVEN,KS,67543,Natural Gas,,KANSAS,0,0,0,0.32,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Yes,0,0.02,0,0,0,0,0.3,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.3,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.3,0,0,0.32,INITIAL,2/20/23,2/20/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230102,41488,39612,"CHS, INC HALLOCK",2100 US HIGHWAY 75,KENNEDY,MN,56733,Natural Gas,,MINNESOTA,0,0,0,3.16,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,0,0.02,0,0,0,0,3.14,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,3.14,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,3.14,0,0,3.16,INITIAL,2/9/23,2/9/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231081,43075,39619,DIVERSIFIED MIDSTREAM LLC,1600 CORPORATE DRIVE,BIRMINGHAM,AL,35242,Natural Gas,,"KENTUCKY, LOUISIANA, OHIO, PENNSYLVANIA, TENNESSEE, TEXAS, VIRGINIA, WEST VIRGINIA",0.6,1.1,4.106,100.04,0,0,0,0,0.6,1.1,4.106,100.04,0,0.228,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0.228,11897.747,,,,,,,,,,,,,No,4,101.846,0,0,0,0,0,0,0,105.846,0,0,0,0,0,0,0,0,0,0,4,101.846,0,0,0,0,0,0,0,105.846,0.21,75.66,0,0,0,0,0,0,0,75.87,2.48,37.219,0,0,0,0,2.97,0,0,42.669,128.56,521.787,89.091,0,0,0,0,0,0,739.438,0,0,0,0,0,0,0,0,0,0,131.25,634.666,89.091,0,0,0,2.97,0,0,857.977,135.25,736.512,89.091,0,0,0,2.97,0,0,963.823,SUPPLEMENTAL,3/14/23,8/21/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230524,41930,39624,AIRGAS MERCHANT GAS KALAMA,12800 WEST LITTLE YORK,HOUSTON,TX,77041,Hydrogen Gas,,WASHINGTON,0,0,0,2.43,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Yes,0,2.43,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,2.43,INITIAL,3/8/23,3/8/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230396,41795,39626,CALGON CARBON CORPORATION,13121 WEBRE RD,BAY ST LOUIS,MS,39520,Natural Gas,,MISSISSIPPI,0,0,0,5.23,0,0,0,0,0,0,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,,,,,,,,,,,,,No,0,5.23,0,0,0,0,0,0,0,5.23,0,0,0,0,0,0,0,0,0,0,0,5.23,0,0,0,0,0,0,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,0,0,0,0,0,0,0,5.23,INITIAL,3/6/23,3/6/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230452,41853,39627,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC,9807 KATY FREEWAY SUITE 100,HOUSTON,TX,77024,Other Gas-Processed Landfill Methane,,MISSISSIPPI,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,247,,,,,,,Processed Landfill Methane,No,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,INITIAL,3/7/23,3/7/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230480,41883,39630,LIGHTSTONE GENERATION LLC-DARBY POWER LLC,12509 ADKINS ROAD,MOUNT STERLING,OH,43143,Natural Gas,,OHIO,0,0,0,0.66,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3776.705,,,,,,,,,,,,,No,0,0.66,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0.66,INITIAL,3/8/23,3/8/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230426,41825,39634,ALTUS MIDSTREAM PIPELINE LP,"303 VETERANS AIRPARK LANE, SUITE 2000",MIDLAND,TX,79705,Natural Gas,,TEXAS,0,0,0,31.46,0,0,0,0,0,0,0,31.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110085,,,,,,,,,,,,,No,0,31.46,0,0,0,0,0,0,0,31.46,0,0,0,0,0,0,0,0,0,0,0,31.46,0,0,0,0,0,0,0,31.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.52,0,0,0,0,0,0,0,22.52,0,0,0,0,0,0,0,0,0,0,0,22.52,0,0,0,0,0,0,0,22.52,0,53.98,0,0,0,0,0,0,0,53.98,INITIAL,3/7/23,3/7/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231024,42465,39635,WINNEBAGO COUNTY SOLID WASTE MANAGEMENT BOARD,909 SILVER LAKE BLVD,DOVER,DE,19904,Landfill Gas,,WISCONSIN,0,0,3.04,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,238.896,,,,,,,,,No,0,0,0,0,0,0,3.04,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,0,0,3.04,INITIAL,3/14/23,3/14/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230634,42047,39636,"CARBON CALIFORNIA OPERATING COMPANY, LLC","270 QUAIL CT., SUITE B",SANTA PAULA,CA,93060,Natural Gas,,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83,0,0,0,0,0,0,0,7.83,0,0,0,0,0,0,0,0,0,0,0,3.34,0,0,0,0,0,0,0,3.34,0,0,0,0,0,0,0,0,0,0,0,11.17,0,0,0,0,0,0,0,11.17,0,11.17,0,0,0,0,0,0,0,11.17,INITIAL,3/10/23,3/10/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230427,41826,39638,ALTUS MIDSTREAM NGL PIPELINE LP,"303 VETERANS AIRPARK LANE, SUITE 2000",MIDLAND,TX,79705,Natural Gas,,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,0,0,0,0,0,0,0,29.6,0,0,0,0,0,0,0,0,0,0,0,29.6,0,0,0,0,0,0,0,29.6,0,29.6,0,0,0,0,0,0,0,29.6,INITIAL,3/7/23,3/7/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230835,42266,39640,PARKWAY GENERATION KEYS ENERGY CENTER,80 PARK PLAZA,NEWARK,NJ,07101,Natural Gas,,MARYLAND,0,0,0,7.7,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,7.7,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,7.7,INITIAL,3/13/23,3/13/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231288,42751,39648,VALERO HOUSTON REFINERY,ONE VALERO WAY,SAN ANTONIO,TX,78249,Natural Gas,,TEXAS,0.52,3.33,0,0.41,0,0,0,0,0.52,3.33,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11798,,,,,,,,,,,,,No,0,4.26,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,4.26,INITIAL,3/15/23,3/15/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230357,41753,39649,"IRONWOOD MIDSTREAM ENERGY PARTNERS, LLC","15727 ANTHEM PARKWAY, SUITE 510",SAN ANTONIO,TX,78249,Natural Gas,,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,0,0,0,0,0,0,0,8.03,0,0,0,0,0,0,0,0,0,0,0,8.03,0,0,0,0,0,0,0,8.03,0,8.03,0,0,0,0,0,0,0,8.03,INITIAL,3/3/23,3/3/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231434,42975,39652,"NOREGA GATHERING, LLC",1250 NE LOOP 410 SUITE 500,SAN ANTONIO,TX,78209,Natural Gas,,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.579,0,0,0,0,0,0,0,19.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.579,0,0,0,0,0,0,0,19.579,0,19.579,0,0,0,0,0,0,0,19.579,INITIAL,5/8/23,5/8/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230755,42180,39653,CORNELL UNIVERSITY,150 MAPLE AVENUE HUMPHREYS SERVICE BUILDING,ITHACA,NY,14853,Natural Gas,,NEW YORK,0,0,1.1,2,0,0,0,0,0,0,1.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2598,,,,,,,,,,,,,No,0,3.1,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,3.1,INITIAL,3/13/23,3/13/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230430,41830,39655,PINE HILL RENEWABLES,230 E. HUNT ST.,MCKINNEY,TX,75069,Natural Gas,,TEXAS,0.68,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.68,0.68,0,0.68,338524,,,,,,,,,,,,,No,0,0.68,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.68,INITIAL,3/7/23,3/7/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231392,42887,39657,"SOUTHERN KENTUCKY ENERGY, LLC",3349 BOWLING GREEN RD,CANEYVILLE,KY,42721,Natural Gas,,KENTUCKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,INITIAL,3/31/23,3/31/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230470,41873,39660,COOK INLET NATURAL GAS STORAGE ALASKA,3000 SPENARD P.O. BOX 190989,ANCHORAGE,AK,99519,Natural Gas,,ALASKA,0,0,0,0.584,0,0,0,0,0,0,0,0.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Yes,0,0.584,0,0,0,0,0,0,0,0.584,0,0,0,0,0,0,0,0,0,0,0,0.584,0,0,0,0,0,0,0,0.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584,0,0,0,0,0,0,0,0.584,INITIAL,3/7/23,3/7/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230568,41977,39674,"ASSIDUOUS ENERGY, LLC",307 E. DANFORTH RD SUITE 106,EDMOND,OK,73034,Natural Gas,,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986,0,0,0,0,0,3.664,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986,0,0,0,0,0,3.664,0,0,4.65,0.986,0,0,0,0,0,3.664,0,0,4.65,INITIAL,3/9/23,3/9/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231376,42850,39676,OKLAHOMA GAS GATHERING LLC,OKLAHOMA GAS GATHERING LLC P.O. BOX 848,SEMINOLE,OK,74818,Natural Gas,,OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.79,0,0,0,0,64.55,0.73,0,196.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.79,0,0,0,0,64.55,0.73,0,196.07,0,130.79,0,0,0,0,64.55,0.73,0,196.07,INITIAL,3/20/23,3/20/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230031,41415,39677,"KC MIDSTREAM SOLUTIONS, LLC",1112 S BRADDOCK AVE SUITE 201,PITTSBURGH,PA,15218,Natural Gas,,PENNSYLVANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.6,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.6,0,0,1.3,0,0.7,0,0,0,0,0.6,0,0,1.3,INITIAL,2/2/23,2/2/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231135,42586,39680,FORTUNE RESOURCES LLC,1522 COLONY CIRCLE,LONGVIEW,TX,75604,Natural Gas,,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.242,0,0,0,0,0,0,0,4.242,0,1.148,0,0,0,0,0,0,0,1.148,0,31.712,0,0,0,0,0,0,0,31.712,0,0,0,0,0,0,0,0,0,0,0,37.102,0,0,0,0,0,0,0,37.102,0,37.102,0,0,0,0,0,0,0,37.102,INITIAL,3/14/23,3/14/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230152,41539,39683,"TEXAS COASTAL PIPELINE, LLC",2011 W. DANFORTH RD 213,EDMOND,OK,73003,Natural Gas,,TEXAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4,0,0,0,0,0,0,0,41.4,0,41.4,0,0,0,0,0,0,0,41.4,0,41.4,0,0,0,0,0,0,0,41.4,INITIAL,2/14/23,2/14/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230085,41470,39696,"RIVERFRONT EXPLORATION, LLC",109,FORT SMITH,AR,72901,Natural Gas,,ARKANSAS,0,0,0,0.918,0,0,0,0,0,0,0,0.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Yes,0,0.918,0,0,0,0,0,0,0,0.918,0,0,0,0,0,0,0,0,0,0,0,0.918,0,0,0,0,0,0,0,0.918,0,0,0,0,0,0,0,0,0,0,0,0.386,0,0,0,0,0,0,0,0.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386,0,0,0,0,0,0,0,0.386,0,1.304,0,0,0,0,0,0,0,1.304,INITIAL,2/8/23,2/8/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20231380,42861,39697,GOLDEN GAS SERVICE COMPANY,2502 EAST 21ST STREET SUITE B,TULSA,OK,74114,Natural Gas,,OKLAHOMA,0,0,0,6.89,0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,6.89,0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,0,6.89,INITIAL,3/23/23,3/23/23,7100.2-1 (Rev. 3-2022)
3/1/24,2022,20230303,41696,39698,S2 ENERGY OPERATING LLC,200 CAROLINE CT,COVINGTON,LA,70433,Natural Gas,,LOUISIANA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.29,0,0.29,0,0,0,0,0,0,0,0.29,INITIAL,3/1/23,3/1/23,7100.2-1 (Rev. 3-2022)
