"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA2NAMEOFPARENT_COM,PARTA4NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
08/01/22,2010,20110144,23161,32413,"LEGEND NATURAL GAS IV, LP",Range Resources Corporation,Range Resources,"100 THROCKMORTON STREET, STE 1200",FORT WORTH,TX,76102,Natural Gas,,TEXAS,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.62,0,0,0,0,0,0,0,36.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.62,0,0,0,0,0,0,0,36.62,0,36.62,0,0,0,0,0,0,0,37,SUPPLEMENTAL,8/1/11,12/19/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110778,22842,32414,"MARKWEST OKLAHOMA GAS COMPANY, LLC","MarkWest Energy Partners, L.P.","MarkWest Energy Partners, L.P.","1515 Arapahoe St, Tower 2, Suite 700",ELK CITY,CO,80202,Natural Gas,,OKLAHOMA,0,1,1,176784881,,,, ,,,,,, ,,,,0,84,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,6,0,87,0,0,0,0,3,0,0,90,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110446,22491,32416,"ARCADIA GAS STORAGE, LLC",Cardinal Gas Storage,"Arcadia Gas Storage, LLC","THREE RIVERWAY, SUITE 400",HOUSTON,TX,77056,Natural Gas,,LOUISIANA,0,0,0,8600,,,, ,,,,,, ,,,,0,25.06,0,0,0,0,0,0,0,25.06,0,0,0,0,0,0,0,0,0,0,0,25.06,0,0,0,0,0,0,0,25.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06,0,0,0,0,0,0,0,25,INITIAL,8/12/11,8/12/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110020,23155,32417,LEGEND GATHERING LLC,Range Resources Corporation,"Energy Assets Operating Company, LLC","100 THROCKMORTON STREET, STE 1200",FORT WORTH,TX,76102,Natural Gas,,TEXAS,0,0,0,,,,, ,,,,,, ,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.954,0,0,0,0,0,0,0,4.954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.954,0,0,0,0,0,0,0,4.954,0,4.954,0,0,0,0,0,0,0,5,SUPPLEMENTAL,7/11/11,12/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110528,22576,32420,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC","Enstor Operating Company, LLC","Enstor Operating Company, LLC",20329 State Hwy 249 Suite 400,HOUSTON,TX,77070,Natural Gas,,NEW MEXICO,,,,8013,0,0,0, ,0,,,,, ,,,,0,4.58,0,0,0,0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,0,4.58,0,0,0,0,0,0,0,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,0,0,0,0,0,0,0,5,INITIAL,8/12/11,8/12/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110205,26058,32422,"NEPTUNE LNG, LLC",SUEZ LNG NA LLC,Neptune LNG LLC,"6 Rowe Square, Gloucester",BOSTON,MA,01930,Natural Gas,,"MASSACHUSETTS, OCS-Atlantic",0,0,0,0,0,0,0, ,0,1351205.14,0,0,0, ,0,,No,0,0,0,0,0,0,0,0,0,0,0.1,13.1,0,0,0,0,0,0,0,13.2,0.1,13.1,0,0,0,0,0,0,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,13.1,0,0,0,0,0,0,0,13,SUPPLEMENTAL,8/4/11,3/18/13,7100.2-1 (Rev. 12-2012)
08/01/22,2010,20110862,22955,32423,MINNESOTA POWER,,MINNESOTA POWER,1210 NW 3RD STREET,COHASSET,MN,55721,Natural Gas,,MINNESOTA,0,0,0,0,,,, ,,,,,, ,,,,0,1.24,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,1,INITIAL,8/19/11,8/19/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20111001,23146,32426,"UNIVERSITY PARK ENERGY, LLC",,LSPower,"400 Chesterfield Center, Suite 110",OMAHA,MO,63017,Natural Gas,ILLINOIS,,0,0,0,410,,,, ,,,,,, ,,,No,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,1,INITIAL,12/7/11,12/7/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110804,22874,32427,DEWBRE PETROLEUM CORP,,DEWBRE PETROLEUM CORP,"802 N. CARANCAHUA, STE. 1800",CORPUS CHRISTI,TX,78470-0033,Natural Gas,,TEXAS,0,4,4,470647,,,, ,,,,,, ,,,,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,9,INITIAL,8/16/11,8/16/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110042,22044,32429,US AMINES,,US Amines,"14086 US HWY 43 N, PO BOX 64",BUCKS,AL,36512,Hydrogen Gas,,ALABAMA,0,2.29,2.29,,,,345, ,,,,,, ,,,,0,20.07,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.07,0,0,0,0,0,0,0,20,INITIAL,7/15/11,7/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110465,22511,32430,"ATINUM ENERGY, INC",,"ATINUM ENERGY, INC","333 CLAY STREET, SUITE 700",HOUSTON,TX,77002,Natural Gas,,TEXAS,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.34,0,0,0,0,0,0,0,53.34,0,53.34,0,0,0,0,0,0,0,53.34,0,53.34,0,0,0,0,0,0,0,53,INITIAL,8/12/11,8/12/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110891,22995,32433,AMERESCO MCCARTY ENERGY LLC,,Ameresco,"111 SPEEN STREET, SUITE 410",FRAMINGHAM,MA,01701,Other Gas-Landfill Gas (Methane),,TEXAS,0,4,4,,,,, ,1665,,,,, ,,,,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,INITIAL,8/30/11,8/30/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110894,22998,32434,AMERESCO EVANSVILLE LLC,,Ameresco,"111 SPEEN STREET, SUITE 410",FRAMINGHAM,MA,01701,Other Gas-Landfill Gas (Methane),,INDIANA,0,2,2,,,,, ,468,,,,, ,,,,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,INITIAL,8/30/11,8/30/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110346,26318,32436,MIDCONTINENT EXPRESS PIPELINE LLC,,Kinder Morgan,1001 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,"ALABAMA, LOUISIANA, MISSISSIPPI, OKLAHOMA, TEXAS",,,13.4,,484022,0,0,0, ,0,,,,,,0,,,0,512.33,0,0,0,0,0,0,0,512.33,0,0,0,0,0,0,0,0,0,0,0,512.33,0,0,0,0,0,0,0,512.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.33,0,0,0,0,0,0,0,512,SUPPLEMENTAL,8/10/11,5/22/13,7100.2-1 (Rev. 12-2012)
08/01/22,2010,20110312,26316,32437,KINDER MORGAN LOUISIANA PIPELINE LLC,,Kinder Morgan,1001 LOUISIANA ST,HOUSTON,TX,77002,Natural Gas,LOUISIANA,,0,4,4,25136,,,, ,,,,,, ,,,No,0,135.66,0,0,0,0,0,0,0,135.66,0,0,0,0,0,0,0,0,0,0,0,135.66,0,0,0,0,0,0,0,135.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.66,0,0,0,0,0,0,0,136,SUPPLEMENTAL,8/10/11,5/22/13,7100.2-1 (Rev. 12-2012)
08/01/22,2010,20110844,22924,32438,"SUMMIT GAS GATHERING, LLC",XTO ENERGY INC,"SUMMIT GAS GATHERING, LLC",810 HOUSTON STREET,FORT WORTH,TX,76102,Natural Gas,,"COLORADO, UTAH",,,,15900000,,,, ,,,,,, ,,,,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0.5,0,4,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,4.5,0,6.5,0,4,0,0,0,0,0,11,INITIAL,8/17/11,8/17/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20121111,25858,32439,"OGP OPERATING, INC.",,"OGP Operating, Inc.",8140 WALNUT HILL LANE SUITE 610,DALLAS,TX,75231,Other Gas-Methane,,ALABAMA,0,0,0,,,,, ,83726384,,,,, ,,,No,0,22.832,0,0,0,0,0,0,0,22.832,0,0,0,0,0,0,0,0,0,0,0,22.832,0,0,0,0,0,0,0,22.832,0,0,0,0,0,0,114.59,0,0,114.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.59,0,0,114.59,0,22.832,0,0,0,0,114.59,0,0,137,INITIAL,7/25/12,7/25/12,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20111009,25853,32439,"OGP OPERATING, INC.",,"OGP Operating, Inc.",8140 WALNUT HILL LANE SUITE 610,DALLAS,TX,75231,Other Gas-Methane Gas,,ALABAMA,0,0,0,,,,, ,48354,,,,, ,,,No,0,22.832,0,0,0,0,0,0,0,22.832,0,0,0,0,0,0,0,0,0,0,0,22.832,0,0,0,0,0,0,0,22.832,0,0,0,0,0,0,114.59,0,0,114.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.59,0,0,114.59,0,22.832,0,0,0,0,114.59,0,0,137,SUPPLEMENTAL,12/15/11,7/19/12,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110168,22183,32444,SOUTHCROSS GATHERING LTD.,,Southcross Energy,"1700 PACIFIC AVENUE, SUITE 2900",DALLAS,TX,75201,Natural Gas,,TEXAS,0,0,0,0,0,0,0, ,0,,,,, ,,,,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,4,INITIAL,8/2/11,8/2/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110788,22852,32446,MINNESOTA INTRASTATE PIPELINE COMPANY,,"CenterPoint Energy, Inc.",1111 LOUISIANA ST.,HOUSTON,TX,77002,Natural Gas,,MINNESOTA,0,8.3,8.3,14815,,,, ,,,,,, ,,,,0,31.446,0,0,0,0,0,0,0,31.446,0,0,0,0,0,0,0,0,0,0,0,31.446,0,0,0,0,0,0,0,31.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.446,0,0,0,0,0,0,0,31,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110002,24132,32448,TRES PALACIOS GAS STORAGE LLC,Inergy Midstream,Tres Palacios Gas Storage LLC,P.O. Box 997,WESTPORT,TX,77456,Natural Gas,,TEXAS,0,0,0,66725.8,,,, ,,,,,, ,,,No,0,76.797,0,0,0,0,0,0,0,76.797,0,0,0,0,0,0,0,0,0,0,0,76.797,0,0,0,0,0,0,0,76.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.797,0,0,0,0,0,0,0,77,SUPPLEMENTAL,7/5/11,2/16/12,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110355,22393,32449,"EROC GATHERING COMPANY, L.P.","Eagle Rock Pipeline GP, L.L.C.","Eagle Rock Energy Partners, L.P.",1415 Louisiana Suite 2700,HOUSTON,TX,77002,Natural Gas,,"LOUISIANA, TEXAS",0,0,0,502.441,,,, ,,,,,, ,,,,0,0.11,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.11,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5.11,0,0,0,0,0,0,0,5,INITIAL,8/11/11,8/11/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110189,23082,32451,NFR ENERGY LLC,,NFR Energy LLC,"1415 LOUISIANA, SUITE 1600",HOUSTON,TX,77002,Natural Gas,,TEXAS,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,0,4,0,0,4,0,0,0,0,8,SUPPLEMENTAL,8/3/11,10/3/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20121020,25661,32456,"SUFFOLK TRANSMISSION PARTNERS, LP",,Biogas Energy Solutions,40 TOWER LANE,AVON,CT,06001,Other Gas-Landfill gas,,VIRGINIA,0,0.1,0.1,,,,, ,457274000,,,,, ,,,No,0,0,0,0,0,0,2.2,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,2,INITIAL,4/7/12,4/7/12,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110345,22382,32457,JDP RENEWABLES,Southtex Renewables,Southtex Renewables,13405 HWY 192,WELSH,TX,79765,Natural Gas,,LOUISIANA,0,0,0,407715,0,0,0, ,0,0,0,0,0, ,0,,,0,2.1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,2,INITIAL,8/10/11,8/10/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110079,25777,32458,UTAH ASSOICIATED MUNICIPAL POWER SYSTEMS,,UTAH ASSOCIATED MUNICIPAL POWER SYSTEMS,1265 N. BAMBERGER ROAD,PAYSON,UT,84651,Natural Gas,,UTAH,0,1,1,3828644,,,, ,,,,,, ,,,No,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,SUPPLEMENTAL,7/22/11,5/22/12,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110971,23099,32459,"HOOKS GAS PIPELINE, LLC",,"Hooks Gas Pipeline, LLC",9750 FM 1488,MAGNOLIA,TX,77354,Natural Gas,,TEXAS,0,11.5,11.5,339.984,,,, ,,,,,, ,,,,0,11.5,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,12,INITIAL,10/18/11,10/18/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110601,22652,32460,"1486 GAS PIPELINE, LLC",,"1486 Gas Pipeline, LLC",9750 FM 1488,MAGNOLIA,TX,77354,Natural Gas,,TEXAS,,,,14.79,,,, ,,,,,, ,,,,0,0,0,0,0,0,4.7,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,5,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110726,22789,32461,FAYETTEVILLE GATHERING COMPANY,XTO ENERGY INC,FAYETTEVILLE GATHERING COMPANY,810 HOUSTON STREET,FORT WORTH,TX,76102,Natural Gas,,ARKANSAS,0,0,0,0,,,, ,,,,,, ,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110027,22029,32463,"ATMOS ENERGY CORPORATION - ATMOS GATHERING COMPANY, LLC",ATMOS ENERGY CORPORATION,ATMOS ENERGY CORPORATION,"5430 LBJ FREEWAY, SUITE 1800",OWENSBORO,TX,75240,Natural Gas,,"ILLINOIS, INDIANA, KENTUCKY",,,,2508.7,,,, ,,,,,, ,,,,0,1.1,0,0,0,0,2.5,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,2.5,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,2.5,0,0,4,INITIAL,7/12/11,7/12/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110195,22212,32464,"PPL UNIVERSITY PARK, LLC",,LSP University Park,787 INDUSTRIAL DRIVE,UNIVERSITY PARK,IL,60466,Natural Gas,,ILLINOIS,0,0,0,18.096,0,0,0, ,0,,,,, ,,,No,0,0.79,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,1,INITIAL,8/4/11,8/4/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20120047,29847,32466,HOMELAND ENERGY SOLUTIONS LLC,,HOMELAND ENERGY SOLUTIONS LLC,2779 IOWA HWY 24,LAWLER,IA,52154,Natural Gas,,IOWA,0,0,0,3604,,,,,,,,,,,,,No,0,8.52,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52,0,0,0,0,0,0,0,9,SUPPLEMENTAL,2/6/12,3/13/15,7100.2-1 (Rev. 10-2014)
08/01/22,2010,20110671,22727,32467,"ETC TIGER PIPELINE, LLC",,"ETC TIGER PIPELINE, LLC","711 LOUISIANA STREET, SUITE 900",HOUSTON,TX,77002,Natural Gas,"LOUISIANA, TEXAS",,0,0.9,0.9,4279.805,,,, ,,,,,, ,,,,0,175.12,0,0,0,0,0,0,0,175.12,0,0,0,0,0,0,0,0,0,0,0,175.12,0,0,0,0,0,0,0,175.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.12,0,0,0,0,0,0,0,175,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110670,22726,32469,"FAYETTEVILLE EXPRESS PIPELINE, LLC",,"FAYETTEVILLE EXPRESS PIPELINE, LLC","711 LOUISIANA STREET, SUITE 900",HOUSTON,TX,77002,Natural Gas,"ARKANSAS, MISSISSIPPI",,0,8.9,8.9,17435.489,,,, ,,,,,, ,,,,0,185,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,185,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20120009,24010,32471,"TALON OIL & GAS, LLC",,"Talon oil & Gas, LLC",12225 GREENVILLE AVE. SUITE 900,DALLAS,TX,75243,Natural Gas,,TEXAS,0,0,0,,,,, ,,,,,, ,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8,0,0,0,0,0,0,0,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8,0,0,0,0,0,0,0,55.8,0,55.8,0,0,0,0,0,0,0,56,INITIAL,1/12/12,1/12/12,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110462,22508,32472,"PECAN PIPELINE (NORTH DAKOTA), INC.","EOG Resources, Inc.","PECAN PIPELINE (NORTH DAKOTA), INC.","1111 BAGBY, SKY LOBBY 2",HOUSTON,TX,77002,Natural Gas,,NORTH DAKOTA,0,0,0,4870,,,, ,,0,,,, ,,,,0,76,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,76,INITIAL,8/12/11,8/12/11,7100.2-1 (Rev. 06-2011)
