Operator ID,Pdf,Operator Name,Report ID,Incident Date,Incident City,Incident County,Incident State,Significant?,Part System,Serious?,Public Evacuation?,HCA?,Onsite Response Time,Install Year Failed Item,Cause,SubCause,# of Fatalities,# of Injuries,Total Cost,Public Property Damage,Incident Year,InTER or InTRA,IM Safety Program
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=14363 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20130089,2013-08-29,FIREBAUGH,FRESNO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,18,1957,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,0,210000,0,2013,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=15562 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20130118,2013-11-22,SAN ARDO,MONTEREY,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,59,1957,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,403300,0,2013,INTERSTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=15932 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20130107,2013-10-23,WHEATLAND,YUBA,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,45,1955,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,150000,0,2013,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=16445 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20120129,2012-11-30,MADERA,MADERA,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,16,1965,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,363900,450,2012,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=26506 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20150041,2015-02-28,CARMEL,MONTEREY,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,16,1959,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,467100,0,2015,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=27845 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20140148,2014-11-22,ARVIN,KERN COUNTY,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,49,2014,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,569525,0,2014,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=28125 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20150010,2014-12-23,OROVILLE,BUTTE,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1928,CORROSION,EXTERNAL,0,0,100002,0,2014,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=28126 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20150076,2015-05-06,YUBA CITY,SUTTER COUNTY,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,0,1943,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,160058,0,2015,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=28254 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20150139,2015-10-23,DIXON,SOLANO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,43,1949,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,300000,0,2015,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=29034 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20140098,2014-08-24,MULTIPLE,MULTIPLE,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,15,1968,NATURAL FORCE DAMAGE,EARTH MOVEMENT,0,0,7500000,0,2014,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=29066 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20150148,2015-11-13,BAKERSFIELD,KERN,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,Yes,No,31,1954,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1,2,2535000,1000000,2015,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=29067 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20140129,2014-10-15,SANTA CLARA,SANTA CLARA,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,0,1944,CORROSION,EXTERNAL,0,0,203735,0,2014,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=29713 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20160013,2016-01-07,NOT WITHIN A MUNICIPALITY,SAN BERNARDINO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1950,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,131000,0,2016,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=33450 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20160065,2016-07-16,DIXON,SOLANO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,32,1937,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,221587,0,2016,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=34166 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20160078,2016-08-27,WATSONVILLE,SANTA CRUZ,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,34,,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,451000,0,2016,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=40672 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20170015,2017-01-08,PITTSBURG,CONTRA COSTA,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,5,1952,EQUIPMENT FAILURE,FAILURE OF EQUIPMENT BODY,0,0,296923,0,2017,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=41729 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20160056,2016-06-05,PATTERSON,STANISLAUS,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,52,1972,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,0,0,1116241,0,2016,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=41734 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20160097,2016-12-03,CHOWCHILLA,MADERA,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,19,1962,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,101950,0,2016,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=41986 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20170028,2017-02-28,REDWOOD VALLEY,MENDOCINO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,28,1972,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,0,0,412002,0,2017,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=42046 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20150068,2015-04-17,FRESNO,FRESNO COUNTY,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,No,Yes,9,1962,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1,13,5978250,0,2015,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=42327 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20170026,2017-02-27,FOLSOM,SACRAMENTO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,No,Yes,0,2017,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0,1,15000,0,2017,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=51011 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20140126,2014-10-24,BAKERSFIELD,KERN,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,29,1954,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,979000,0,2014,INTERSTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=51145 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20180007,2017-12-06,SUNOL,ALAMEDA,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,17,,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,383000,0,2017,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=52408 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20190027,2019-02-14,PETALUMA,SONOMA,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1961,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,132988,0,2019,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=64145 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20180093,2018-08-13,SEBASTAPOL,SONOMA,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1964,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,173255,0,2018,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=89246 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20190055,2019-04-03,SACRAMENTO,SACRAMENTO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1962,MATERIAL FAILURE OF PIPE OR WELD,MANUFACTURING-RELATED,0,0,201781,0,2019,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=95130 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20200097,2020-08-19,UKIAH,MENDOCINO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,Yes,0,1968,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR’S CONTRACTOR,0,0,118076,0,2020,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=96547 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20210047,2021-04-16,ISLETON,SACRAMENTO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,95,1979,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,123500,0,2021,INTRASTATE,PGANDE
15007,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=98754 "" > Pdf</A>",PACIFIC GAS & ELECTRIC CO,20210097,2021-09-23,SONOMA,SONOMA,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1969,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR’S CONTRACTOR,0,0,298362,0,2021,INTRASTATE,PGANDE
15014,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=12198 "" > Pdf</A>",GAS TRANSMISSION NORTHWEST LLC,20130032,2013-03-14,LACROSSE,WHITMAN,WASHINGTON,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1992,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,544030,25000,2013,INTERSTATE,TRANSCANADA
15014,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=20210 "" > Pdf</A>",GAS TRANSMISSION NORTHWEST LLC,20140039,2014-03-12,MOYIE SPRINGS,BOUNDARY,IDAHO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1961,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,558725,0,2014,INTERSTATE,TRANSCANADA
15033,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=32887 "" > Pdf</A>",GREAT BASIN GAS TRANSMISSION COMPANY,20150150,2015-11-21,CARSON CITY,DOUGLAS,NEVADA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1987,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,0,0,429893,400000,2015,INTERSTATE,SOUTHWEST GAS
15105,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=18010 "" > Pdf</A>",PANHANDLE EASTERN PIPELINE CO,20130120,2013-11-28,HUGHESVILLE,PETTIS,MISSOURI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,0,1962,CORROSION,EXTERNAL,0,0,2005775,450000,2013,INTERSTATE,ENERGY TRANSFER
15105,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=33225 "" > Pdf</A>",PANHANDLE EASTERN PIPELINE CO,20160007,2015-12-28,DEFIANCE,DEFIANCE,OHIO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,-32,1936,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,235975,15000,2015,INTERSTATE,ENERGY TRANSFER
15105,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=34685 "" > Pdf</A>",PANHANDLE EASTERN PIPELINE CO,20140116,2014-10-13,CENTERVIEW,JOHNSON COUNTY,MISSOURI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,65,1931,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,1001549,42000,2014,INTERSTATE,ENERGY TRANSFER
15105,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=55746 "" > Pdf</A>",PANHANDLE EASTERN PIPELINE CO,20190039,2019-03-03,MEXICO,AUDRAIN,MISSOURI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,0,1962,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,0,0,1502052,993000,2019,INTERSTATE,ENERGY TRANSFER
15105,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=85245 "" > Pdf</A>",PANHANDLE EASTERN PIPELINE CO,20200036,2020-03-26,MEADE,MEADE,KANSAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,No,No,0,1981,INCORRECT OPERATION,OTHER INCORRECT OPERATION,1,0,21139,0,2020,INTERSTATE,ENERGY TRANSFER
15518,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=10061 "" > Pdf</A>",PIEDMONT NATURAL GAS CO INC,20120087,2012-08-02,NASHVILLE,DAVIDSON,TENNESSEE,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,Yes,32,1982,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,243339,162376,2012,INTRASTATE,PIEDMONT NATURAL GAS CO INC
15518,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=13803 "" > Pdf</A>",PIEDMONT NATURAL GAS CO INC,20130021,2013-02-03,COUNCIL,BLADEN,NORTH CAROLINA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,55,1959,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,0,0,606190,0,2013,INTRASTATE,PIEDMONT NATURAL GAS CO INC
15518,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=34748 "" > Pdf</A>",PIEDMONT NATURAL GAS CO INC,20160089,2016-08-02,SAINT PAULS,ROBESON,NORTH CAROLINA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,20,1959,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,100949,0,2016,INTRASTATE,PIEDMONT NATURAL GAS CO INC
15518,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=43265 "" > Pdf</A>",PIEDMONT NATURAL GAS CO INC,20180030,2018-02-03,ANDERSON,ANDERSON,SOUTH CAROLINA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1952,ALL OTHER CAUSES,UNKNOWN,0,0,211557,0,2018,INTRASTATE,PIEDMONT NATURAL GAS CO INC
15518,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=78286 "" > Pdf</A>",PIEDMONT NATURAL GAS CO INC,20200012,2020-01-20,WINNABOW,BRUNSWICK,NORTH CAROLINA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1992,INCORRECT OPERATION,INCORRECT INSTALLATION,0,0,626257,0,2020,INTRASTATE,PIEDMONT NATURAL GAS CO INC
15518,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=95808 "" > Pdf</A>",PIEDMONT NATURAL GAS CO INC,20210003,2020-12-08,HERTFORD,PERQUIMANS,NORTH CAROLINA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,Yes,0,2002,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,7110000,0,2020,INTRASTATE,PIEDMONT NATURAL GAS CO INC
15518,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=99487 "" > Pdf</A>",PIEDMONT NATURAL GAS CO INC,20210108,2021-10-29,PEMBROKE,ROBESON,NORTH CAROLINA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,43,1959,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,0,0,242397,0,2021,INTRASTATE,PIEDMONT NATURAL GAS CO INC
15825,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=18083 "" > Pdf</A>",EAGLE US 2 LLC,20130073,2012-10-31,SULPHUR,CALCASIEU,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,135,1975,CORROSION,EXTERNAL,0,0,254769,0,2012,INTERSTATE,EAGLE US 2 LLC
15931,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=39670 "" > Pdf</A>",PUBLIC SERVICE CO OF COLORADO,20170069,2017-08-17,DEL NORTE,RIO GRANDE,COLORADO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,56,1961,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,105250,0,2017,INTRASTATE,XCEL ENERGY
15931,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=9919 "" > Pdf</A>",PUBLIC SERVICE CO OF COLORADO,20130013,2013-01-10,LITTLETON,JEFFERSON,COLORADO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,0,1969,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,191129,0,2013,INTRASTATE,XCEL ENERGY
15938,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=22705 "" > Pdf</A>",PUBLIC SERVICE CO OF NORTH CAROLINA,20140018,2014-01-10,CANDLER (NEAR ASHEVILLE),BUNCOMBE,NORTH CAROLINA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,12,1963,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,0,0,777287,446367,2014,INTRASTATE,PUBLIC SERVICE CO OF NORTH CAROLINA
18112,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=48286 "" > Pdf</A>",SAN DIEGO GAS & ELECTRIC CO,20180038,2018-03-07,SAN DIEGO,SAN DIEGO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,7,1958,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,411658,0,2018,INTRASTATE,SAN DIEGO GAS & ELECTRIC CO
18273,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=23828 "" > Pdf</A>",SHELL PIPELINE CORP,20130111,2013-11-07,GRAMERCY,ST. JAMES,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1954,MATERIAL FAILURE OF PIPE OR WELD,MANUFACTURING-RELATED,0,0,568463,0,2013,INTRASTATE,SHELL
18273,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=23829 "" > Pdf</A>",SHELL PIPELINE CORP,20130114,2013-11-15,GRAMERCY,"ASCENSION, ST. JAMES AND ST. J",LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1954,MATERIAL FAILURE OF PIPE OR WELD,MANUFACTURING-RELATED,0,0,6522943,0,2013,INTRASTATE,SHELL
18408,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=20303 "" > Pdf</A>","DOMINION ENERGY SOUTH CAROLINA, INC.",20140099,2014-08-27,SWANSEA,CALHOUN,SOUTH CAROLINA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,63,1993,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,0,110976,10000,2014,INTRASTATE,SOUTH CAROLINA ELECTRIC & GAS CO
18484,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=17226 "" > Pdf</A>",SOUTHERN CALIFORNIA GAS CO,20130047,2013-05-10,TEMPLETON,SAN LUIS OBISPO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,45,1932,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,319000,0,2013,INTRASTATE,SOUTHERN CALIFORNIA GAS CO
18484,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=21681 "" > Pdf</A>",SOUTHERN CALIFORNIA GAS CO,20140142,2014-11-19,BAKERSFIELD,KERN,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,27,1955,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,242897,0,2014,INTRASTATE,SOUTHERN CALIFORNIA GAS CO
18484,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=34291 "" > Pdf</A>",SOUTHERN CALIFORNIA GAS CO,20140087,2014-07-18,BRAWLEY,IMPERIAL,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,12,1948,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,425447,0,2014,INTRASTATE,SOUTHERN CALIFORNIA GAS CO
18484,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=48742 "" > Pdf</A>",SOUTHERN CALIFORNIA GAS CO,20180089,2017-07-08,LOST HILLS,KERN,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,89,1931,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,291515,0,2017,INTRASTATE,SOUTHERN CALIFORNIA GAS CO
18484,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=53628 "" > Pdf</A>",SOUTHERN CALIFORNIA GAS CO,20180022,2018-01-09,MONTECITO,SANTA BARBARA,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,65,1965,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0,0,6898334,2511110,2018,INTRASTATE,SOUTHERN CALIFORNIA GAS CO
