sub.id,sub.name,sub.sys,pri.id,pri.name
39616,"NTU PIPELINE, LLC",GT,39616,"NTU PIPELINE, LLC"
39617,EQUILON ENTERPRISES LLC DBA SHELL OIL PRODUCTS US - CONVENT REFINERY,HL,39617,SHELL OIL PRODUCTS US - CONVENT REFINERY
39618,TORRANCE REFINING COMPANY LLC,HL,39533,TORRANCE LOGISTICS COMPANY LLC
39618,TORRANCE REFINING COMPANY LLC,HL,26120,COLLINS PIPELINE CO
39621,STAKEHOLDER GAS SERVICES LLC,HL,39551,"STAKEHOLDER MIDSTREAM CRUDE OIL PIPELINE, LLC"
39622,"METROPOLITAN PROPANE AND GAS, LTD",GD,39622,"METROPOLITAN PROPANE AND GAS, LTD"
39623,"O'BENCO, INC.",GT,39623,"O'BENCO, INC."
39624,AIRGAS MERCHANT GAS KALAMA,GT,39624,AIRGAS MERCHANT GAS KALAMA
39625,MISSISSIPPI VALLEY STATE UNIVERSITY,GD,39625,MISSISSIPPI VALLEY STATE UNIVERSITY
39626,CALGON CARBON CORPORATION,GT,39626,CALGON CARBON CORPORATION
39627,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC,GT,39627,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC
39628,"FALL RIVER ENTERPRISES, INC.",GD,39628,"FALL RIVER ENTERPRISES, INC."
39630,LIGHTSTONE GENERATION LLC-DARBY POWER LLC,GT,39630,LIGHTSTONE GENERATION LLC-DARBY POWER LLC
39631,COLLEGE TOWN APARTMENTS,GD,39631,COLLEGE TOWN APARTMENTS
39632,SYNCOR CONDOMINIUM HOA,GD,39632,SYNCOR CONDOMINIUM HOA
39633,UNIVERSITY OF ARIZONA,GD,39633,UNIVERSITY OF ARIZONA
39634,ALTUS MIDSTREAM PIPELINE LP,GT,39634,"ALPINE HIGH PIPELINE, LLC"
39635,WINNEBAGO COUNTY SOLID WASTE MANAGEMENT BOARD,GT,39635,WINNEBAGO COUNTY SOLID WASTE MANAGEMENT BOARD
39636,"CARBON CALIFORNIA OPERATING COMPANY, LLC",HL,39636,CARBON CALIFORNIA PRODUCTION COMPANY
39637,UTAH GAS OP LTD DBA UTAH GAS CORP,HL,39637,SWEVCO-SABW
39638,ALTUS MIDSTREAM NGL PIPELINE LP,HL,39634,"ALPINE HIGH PIPELINE, LLC"
39639,TANKS R US,HL,39639,TANKS R US
39640,PARKWAY GENERATION KEYS ENERGY CENTER,GT,31442,Douglas
39640,PARKWAY GENERATION KEYS ENERGY CENTER,GT,39640,PSEG FOSSIL
39641,SUNDANCE RESORT,GD,39641,SUNDANCE RESORT
39642,UNIVERSITY OF UTAH,GD,39642,UNIVERSITY OF UTAH
39643,SILVER MAPLES HOA,GD,39643,SILVER MAPLES HOA
39644,FOX RUN ASSOCIATES LLC,GD,39644,FOX RUN ASSOCIATES LLC
39646,PPM,GD,39646,PPM
39647,VALERO TEXAS CITY REFINERY,GT,4430,Valero
39647,VALERO TEXAS CITY REFINERY,HL,4430,Valero
39648,VALERO HOUSTON REFINERY,GT,4430,Valero
39648,VALERO HOUSTON REFINERY,HL,4430,Valero
39649,"IRONWOOD MIDSTREAM ENERGY PARTNERS, LLC",HL,39649,"IRONWOOD MIDSTREAM ENERGY PARTNERS, LLC"
39651,"LIME ROCK RESOURCES III-A, LP",GT,39651,"LIME ROCK RESOURCES III-A, LP"
39653,CORNELL UNIVERSITY,GT,31442,Douglas
39653,CORNELL UNIVERSITY,GT,39653,CORNELL UNIVERSITY
39654,ORYX DELAWARE OIL TRANSPORT LLC,HL,300,Plains
39654,ORYX DELAWARE OIL TRANSPORT LLC,HL,39654,Oryx Midstream
39655,PINE HILL RENEWABLES,GT,39655,PINE HILL RENEWABLES
39656,"LEX GROUP, INC",GD,39656,"LEX GROUP, INC"
39657,"SOUTHERN KENTUCKY ENERGY, LLC",GT,39657,"SOUTHERN KENTUCKY ENERGY, LLC"
39658,"L&G PROPANE, INC.",GD,39658,"L&G PROPANE, INC."
39659,KILGORE,GD,39659,KILGORE
39660,COOK INLET NATURAL GAS STORAGE ALASKA,GT,4483,Enstar Natural Gas
39660,COOK INLET NATURAL GAS STORAGE ALASKA,UNGS,4483,Enstar Natural Gas
39661,THE NEW ROCHE HARBOR RESORT,GD,39661,THE NEW ROCHE HARBOR RESORT
39662,QUESTAR SOUTHERN TRAILS PIPELINE COMPANY,GT,12874,MountainWest
39663,"PETROGAS WEST, LLC",HL,39663,"PETROGAS WEST, LLC"
39664,NEWBERN HOUSING AUTHORITY,GD,39664,NEWBERN HOUSING AUTHORITY
39665,LEXINGTON HOUSING AUTHORITY,GD,39665,LEXINGTON HOUSING AUTHORITY
39666,FORMULA MIDSTREAM PARTNERS LLC,HL,39666,FORMULA MIDSTREAM PARTNERS LLC
39667,"UNDERGROUND STORAGE, LLC",GT,39667,"UNDERGROUND STORAGE, LLC"
39667,"UNDERGROUND STORAGE, LLC",UNGS,39667,"UNDERGROUND STORAGE, LLC"
39668,"UNDERGROUND SERVICES MARKHAM, LLC",GT,39668,"UNDERGROUND SERVICES MARKHAM, LLC"
39668,"UNDERGROUND SERVICES MARKHAM, LLC",UNGS,39668,"UNDERGROUND SERVICES MARKHAM, LLC"
39669,MABELVALE PLACE,GD,39669,MABELVALE PLACE
39670,"SEAHAWK PIPELINE, LLC",HL,39670,"SEAHAWK PIPELINE, LLC"
39671,CROSS PLAINS MUNICIPAL GAS COMPANY,GD,39671,CROSS PLAINS MUNICIPAL GAS COMPANY
39672,LCRA - HILBIG,GT,39672,LCRA - HILBIG
39672,LCRA - HILBIG,UNGS,39672,LCRA - HILBIG
39673,"UOPM, LLC.",GD,39673,"UOPM, LLC."
39675,"SCT PIPELINE, LLC",HL,39675,"SCT PIPELINE, LLC"
39678,FIVE JAB INC,GT,39678,FIVE JAB INC
39679,YOUMANS GAS & OIL CO.,GD,39679,YOUMANS GAS & OIL CO.
39681,KBF ASSOCIATE LP T/A BROOKSIDE MANOR APARTMENTS,GD,39681,KBF ASSOCIATE LP T/A BROOKSIDE MANOR APARTMENTS
39682,"HUGHES MANAGEMENT, INC.",GD,39682,"HUGHES MANAGEMENT, INC."
39684,ROCKY MOUNTAIN MIDSTREAM PIPELINE LLC,HL,30826,Williams Field
39684,ROCKY MOUNTAIN MIDSTREAM PIPELINE LLC,HL,19570,Williams Pipeline
39684,ROCKY MOUNTAIN MIDSTREAM PIPELINE LLC,HL,39684,Rocky Mountain Midstream Pipeline LLC
39685,SANTA FE MIDSTREAM PERMIAN LLC,GT,39685,SANTA FE MIDSTREAM PERMIAN LLC
39685,SANTA FE MIDSTREAM PERMIAN LLC,HL,39685,SANTA FE MIDSTREAM PERMIAN LLC
39686,"CHEVRON PHILLIPS CHEMICAL CO, LP",GT,39686,"CHEVRON PHILLIPS CHEMICAL CO, LP"
39687,"BRAZOS DELAWARE CRUDE, LLC",HL,39687,"BRAZOS DELAWARE CRUDE, LLC"
39688,"MARKWEST NEW MEXICO, L.L.C.",GT,39688,"MARKWEST NEW MEXICO, L.L.C."
39689,DRIFTWOOD PIPELINE LLC,GT,39689,DRIFTWOOD PIPELINE LLC
39691,BREITBURN ENERGY PARTNERS LP,HL,30029,BREITBURN OPERATING L.P.
39691,BREITBURN ENERGY PARTNERS LP,HL,39691,BREITBURN ENERGY PARTNERS LP
39692,"SENDERO CARLSBAD NGL, LLC",HL,39692,"SENDERO CARLSBAD NGL, LLC"
39693,WILDHORSE TERMINAL LLC,HL,39693,WILDHORSE TERMINAL LLC
39694,"BRIDGE ENERGY, LLC",HL,39694,"BRIDGE ENERGY, LLC"
39694,"BRIDGE ENERGY, LLC",HL,31806,"LINN WESTERN OPERATING, INC"
39695,THE 500 TOWNHOME APARTMENTS,GD,39695,THE 500 TOWNHOME APARTMENTS
39696,"RIVERFRONT EXPLORATION, LLC",GT,39696,"RIVERFRONT EXPLORATION, LLC"
39697,GOLDEN GAS SERVICE COMPANY,GT,39697,GOLDEN GAS SERVICE COMPANY
39697,GOLDEN GAS SERVICE COMPANY,UNGS,39697,GOLDEN GAS SERVICE COMPANY
39698,EXTEX OPERATING COMPANY,HL,39698,S2 ENERGY OPERATING LLC
39699,MULGREW OIL COMPANY,GD,39699,MULGREW OIL COMPANY
39701,"BOARDWALK TEXAS INTRASTATE, LLC",GT,19270,Boardwalk
39702,PIN OAK ENERGY PARTNERS LLC,GT,39702,PIN OAK ENERGY PARTNERS LLC
39703,LASFUEL CORPERATION,HL,39703,LASFUEL CORPERATION
39704,"KIOWA POWER PARTNERS, LLC",GT,39704,"KIOWA POWER PARTNERS, LLC"
39706,ENERGY TRANSFER NEDERLAND TERMINAL LLC,HL,18718,Energy Transfer
39706,ENERGY TRANSFER NEDERLAND TERMINAL LLC,HL,32099,Energy Transfer
39706,ENERGY TRANSFER NEDERLAND TERMINAL LLC,HL,39706,SUNOCO PARTNERS MARKETING & TERMINALS LP
39707,TARGA SOUTHOK NGL PIPELINE LLC,HL,39707,TARGA SOUTHOK NGL PIPELINE LLC
39708,"SYDRI OPERATING, INC.",HL,39708,"SYDRI OPERATING, INC."
39709,LA FRONTERA HOLDINGS LLC,GT,39709,LA FRONTERA HOLDINGS LLC
39711,OGRIS OPERATING,GT,39711,TIMBER CREEK OPERATING LLC
39712,"ASHLEY ENERGY, LLC",GD,39712,"ASHLEY ENERGY, LLC"
39713,CANTIUM. LLC,HL,39713,CANTIUM. LLC
39714,CAMS MIDSTREAM,GT,39714,CAMS MIDSTREAM
39715,CNX MIDSTREAM PARTNERS LP,GT,38910,CNX GAS COMPANY LLC
39716,"TIMBERVIEW ESTATES MHC, LLC",GD,39716,"TIMBERVIEW ESTATES MHC, LLC"
39717,NORTHSTAR TERMINAL PORT ARTHUR LLC,HL,39717,NORTHSTAR TERMINAL PORT ARTHUR LLC
39719,CORIX UTILITIES (TEXAS),GD,39719,CORIX UTILITIES (TEXAS)
39722,ULAKE APARTMENTS,GD,39722,ULAKE APARTMENTS
39723,"MARSHALL EQUITY INVESTMENTS, LLC",GD,39723,"MARSHALL EQUITY INVESTMENTS, LLC"
39724,"EPIC Y-GRADE PIPELINE, LP",HL,39724,"EPIC Y-GRADE PIPELINE, LP"
39725,SBE CHEMICAL PARTNERS I LLC,HL,39725,SBE CHEMICAL PARTNERS I LLC
39726,NORTHWOOD ENERGY CORP,GT,39726,NORTHWOOD ENERGY CORP
39727,TAMPA PREMIUM OUTLETS,GD,39727,TAMPA PREMIUM OUTLETS
39728,"MIDSHIP PIPELINE COMPANY, LLC",GT,39728,"CHENIERE LNG O&M SERVICES, LLC."
39729,ENVIA ENERGY,GT,39729,ENVIA ENERGY
39730,MELISSA RENEWABLES,GT,39730,MELISSA RENEWABLES
39731,VANTAGE PIPELINE US LP,HL,39731,VANTAGE PIPELINE US LP
39732,"WESTERN REFINING DELAWARE BASIN STORAGE, LLC",HL,39732,"WESTERN REFINING DELAWARE BASIN STORAGE, LLC"
39733,"OHIO POWER PARTNERS, LLC.",GT,39733,"NTE OHIO, LLC"
39734,MM SL APPLEGATE APTS,GD,39734,"CAPITOL HILL, LLC"
39735,CREEKSIDE EAST CONDOMININIUMS,GD,39735,CREEKSIDE EAST CONDOMININIUMS
39736,"JAMES CONSTRUCTION GROUP, L.L.C.",GT,39736,"JAMES CONSTRUCTION GROUP, L.L.C."
39738,NEWPORT TOWN HOMES,GD,39738,NEWPORT TOWN HOMES
39739,OCELOT ENERGY MANAGEMENT LLC,HL,39739,OCELOT ENERGY MANAGEMENT LLC
39740,"COLDWATER FLATS, LLC",GD,39740,ARBORS AT EVANSVILLE/REDBANK
39741,"VENTURE OIL & GAS, INC.",GT,39741,"VENTURE OIL & GAS, INC."
39742,NORTH DAKOTA LNG LLC,HL,39742,NORTH DAKOTA LNG LLC
39744,BRIGHAM YOUNG UNIVERSITY,GD,39744,BRIGHAM YOUNG UNIVERSITY
39745,"SEAPORT MIDSTREAM PARTNERS, LLC.",HL,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.
39746,ELEVATION MIDSTREAM,GT,39746,ELEVATION MIDSTREAM
39746,ELEVATION MIDSTREAM,HL,39746,ELEVATION MIDSTREAM
39747,PARK CAPITOL,GD,39747,PARK CAPITOL
39748,SALIDA HOUSING AUTHORITY,GD,39748,SALIDA HOUSING AUTHORITY
39749,O'REILLY MANAGEMENT SERVICES,GD,39749,O'REILLY MANAGEMENT SERVICES
39750,"GREYLOCK MIDSTREAM, LLC",GT,39750,"GREYLOCK MIDSTREAM, LLC"
39751,"GREYLOCK PRODUCTION, LLC",GT,39751,"GREYLOCK PRODUCTION, LLC"
39752,"STAKEHOLDER GAS UTILITY, LLC",GT,39752,"STAKEHOLDER GAS UTILITY, LLC"
39752,"STAKEHOLDER GAS UTILITY, LLC",HL,39752,"STAKEHOLDER GAS UTILITY, LLC"
39753,WILLIAMS FRONT RANGE LLC,GT,39753,CURETON FRONT RANGE LLC
39753,WILLIAMS FRONT RANGE LLC,HL,39753,CURETON FRONT RANGE LLC
39754,CAPTUREPOINT LLC,HL,39754,"PERDURE PETROLEUM, LLC"
39755,WOODWAY BLUEBONNET PIPELINE LLC,GT,39755,"MULTIFUELS BLUEBONNET PIPELINE, LLC"
39756,"STRAND ENERGY, L.C.",GD,39756,"STRAND ENERGY, L.C."
39757,"GENERATION PIPELINE, LLC",GT,19235,Enbridge
39757,"GENERATION PIPELINE, LLC",GT,39757,"GENERATION PIPELINE, LLC"
39759,"IRON HORSE MIDSTREAM, LLC",GT,39759,"IRON HORSE MIDSTREAM, LLC"
39759,"IRON HORSE MIDSTREAM, LLC",GT,39479,"CARDINAL NE MIDSTREAM, LLC"
39760,"THE DOW CHEMICAL COMPANY, SDO",GT,30959,THE DOW CHEMICAL COMPANY
39760,"THE DOW CHEMICAL COMPANY, SDO",HL,30959,THE DOW CHEMICAL COMPANY
39760,"THE DOW CHEMICAL COMPANY, SDO",UNGS,39760,"THE DOW CHEMICAL COMPANY, SDO"
39762,BLACKWELL EXP & DEVELOPMENT LLC,GT,39762,BLACKWELL EXP & DEVELOPMENT LLC
39763,"FELIX MIDSTREAM, LLC.",HL,39763,"FELIX MIDSTREAM, LLC."
39765,AMERICAN HERITAGE RETIREMENT COMMUNITY,GD,39765,AMERICAN HERITAGE RETIREMENT COMMUNITY
39766,WOLF MIDSTREAM PARTNERS LLC,HL,39766,WOLF MIDSTREAM PARTNERS LLC
39768,"AVAD OPERATING, LLC",GT,39768,"AVAD OPERATING, LLC"
39769,"KELTON GAS SERVICES, LLC",GT,39769,"KELTON GAS SERVICES, LLC"
39771,ELK OPERATING SERVICES LLC,HL,39771,ELK OPERATING SERVICES LLC
39772,L&A MELGAR LLC APARTMENTS,GD,39772,L&A MELGAR LLC APARTMENTS
39773,ANHEUSER-BUSCH LLC,GT,39773,ANHEUSER-BUSCH LLC
39774,"GLASS MOUNTAIN PIPELINE, LLC",HL,39774,"NAVIGATOR ENERGY SERVICES, LLC"
39776,IBEX MIDSTREAM LLC,GT,39356,AETHON ENERGY OPERATING LLC
39777,BANNER BAYWOOD HOSPITAL,GD,39777,BANNER BAYWOOD HOSPITAL
39778,ALOHA MOTEL,GD,39778,ALOHA MOTEL
39779,"SEABREEZE ENERGY PRODUCERS, LLC",GT,39779,"SEABREEZE ENERGY PRODUCERS, LLC"
39780,BAZZLE GAS COMPANY,GD,39780,BAZZLE GAS COMPANY
39781,REDCLIFF MIDSTREAM LLC,GT,39781,REDCLIFF MIDSTREAM LLC
39781,REDCLIFF MIDSTREAM LLC,HL,39781,REDCLIFF MIDSTREAM LLC
39782,GYPSY LANE VILLAGE,GD,39782,GYPSY LANE VILLAGE
39783,LAKE CUMBERLAND NATURAL GAS AUTHORITY,GD,18388,SOMERSET GAS SERVICE
39784,"AVOCET LNG, LLC",GT,39784,"AVOCET LNG, LLC"
39785,"EPIC CONSOLIDATED OPERATIONS, LLC",HL,39785,"EPIC CONSOLIDATED OPERATIONS, LLC"
39790,BKV OPERATING LLC,GT,39790,BKV OPERATING LLC
39791,"AMAROQ RESOURCES, LLC",GT,39791,"AURORA EXPLORATION, LLC"
39794,"GULFMARK ENERGY, INC.",HL,39794,"GULFMARK ENERGY, INC."
39795,"DOMINION PRIVATIZATION, TEXAS LLC",GD,39795,"DOMINION PRIVATIZATION, TEXAS LLC"
39796,"CHEROKEE WELLS, LLC",UNGS,39796,"CHEROKEE WELLS, LLC"
39797,NATGASOLINE LLC,GT,39797,NATGASOLINE LLC
39798,"BEEHIVE OPERATING, LLC",GT,39798,"BEEHIVE OPERATING, LLC"
39799,"PETERBOROUGH RETIREMENT COMMUNITY AT UPLAND FARM, INC.",GD,39799,"PETERBOROUGH RETIREMENT COMMUNITY AT UPLAND FARM, INC."
39801,"ELITE OCTANE, LLC",GT,39801,"ELITE OCTANE, LLC"
39802,"RH ENERGYTRANS, LLC",GT,39802,"RH ENERGYTRANS, LLC"
39803,"MAJOR MIDSTREAM OPERATING PARTNERS, LLC",HL,39803,"MAJOR MIDSTREAM OPERATING PARTNERS, LLC"
39805,"THOMPSON WEBSTER PIPELINE, INC.",HL,39805,"THOMPSON WEBSTER PIPELINE, INC."
39806,"EVX MIDSTREAM PARTNERS, LLC",HL,39806,"EVX MIDSTREAM PARTNERS, LLC"
39807,CAGO INC,GT,39807,CAGO INC
39808,JOHNS MANVILLE,GD,39808,JOHNS MANVILLE
39808,JOHNS MANVILLE,GT,39808,JOHNS MANVILLE
39809,KLICKITAT PUBLIC UTILITY DISTRICT,GT,39809,KLICKITAT PUBLIC UTILITY DISTRICT
39810,DIAMONDBACK E&P LLC,HL,39810,DIAMONDBACK E&P LLC
39811,"ARCADIA OPERATING, LLC",GT,39811,"ARCADIA OPERATING, LLC"
39812,"BALD KNOB APARTMENTS, AN AR LP",GD,39812,"BALD KNOB APARTMENTS, AN AR LP"
39813,TERRY LYNN APARTMENT HOMES,GD,39813,TERRY LYNN APARTMENT HOMES
39814,"STATELINE PROCESSING, LLC",GT,40265,"HEP JAVELINA PIPELINE COMPANY, LLC"
39815,"GT PIPELINE, LLC",HL,39815,"GT PIPELINE, LLC"
39816,"INR OPERATING, LLC.",GT,39816,"INR OPERATING, LLC."
39817,TN AVENUE LLC,HL,39817,TENNESSEE AVENUE LLC
39818,RICHSMITH MANAGEMENT,GD,39818,RICHSMITH MANAGEMENT
39819,BREITBURN ENERGY CO2,HL,30029,BREITBURN OPERATING L.P.
39820,"MAVERICK TERMINALS CORPUS, LLC",HL,39820,"MAVERICK TERMINALS CORPUS, LLC"
39821,AGRIUM U.S. INC.,HL,39821,AGRIUM U.S. INC.
39822,"SCM PR, LLC",HL,39822,"SCM PR, LLC"
39823,TARGA DOWNSTREAM LLC,HL,32296,Targa
39824,"POMELO CONNECTOR, LLC",GT,19235,Enbridge
39825,SNUG HARBOR RESORT,GD,39825,SNUG HARBOR RESORT
39826,ROLAND DEVELOPMENT AUTHORITY,GD,39826,ROLAND DEVELOPMENT AUTHORITY
39827,"SWISSPORT SA FUEL SERVICES, LLC",HL,39827,"SWISSPORT SA FUEL SERVICES, LLC"
39829,"TENASKA PENNSYLVANIA PARTNERS, LLC",GT,39829,"TENASKA PENNSYLVANIA PARTNERS, LLC"
39831,"PONDEROSA GATHERING (USG), LLC.",GT,39420,"FLORIDA SOUTHEAST CONNECTION, LLC"
39831,"PONDEROSA GATHERING (USG), LLC.",GT,39831,"PONDEROSA GATHERING (USG), LLC."
39832,CCI SAN JUAN LLC,HL,39832,CCI SAN JUAN LLC
39833,"SAN MATEO BLACK RIVER OIL PIPELINE, LLC",HL,39833,"SAN MATEO BLACK RIVER OIL PIPELINE, LLC"
39834,"REP KANSAS GATHERING, LLC",GT,39834,"REP KANSAS GATHERING, LLC"
39835,RENEWABLE ENERGY OF JEFFERSON LLC,GT,39835,RENEWABLE ENERGY OF JEFFERSON LLC
39836,SOUTHERN ENERGY CORP,GT,39836,"GULF PINE ENERGY OPERATING, LLC"
39837,PARAMOUNT PIPELINE LLC,HL,39837,PARAMOUNT PIPELINE LLC
39838,"ENERGY DEVELOPMENTS OF INDY, LLC",GD,39838,"ENERGY DEVELOPMENTS OF INDY, LLC"
39839,INTEGRA AFFORDABLE MANAGEMENT,GD,39839,INTEGRA AFFORDABLE MANAGEMENT
39840,BLUE RIDGE RENEWABLES LLC,GT,39840,BLUE RIDGE RENEWABLES LLC
39841,RED BUTTE PIPELINE LLC,HL,39822,"SCM PR, LLC"
39841,RED BUTTE PIPELINE LLC,HL,39841,RED BUTTE PIPELINE LLC
39842,UNITED PARCEL SERVICE CENTENNIAL,GT,39842,UNITED PARCEL SERVICE CENTENNIAL
39843,"SANGUINE GAS EXPLORATION, LLC",GT,39843,"SANGUINE GAS EXPLORATION, LLC"
39844,"THUNDER CREEK GAS SERVICES, LLC",GT,39187,"THUNDER CREEK NGL PIPELINE, LLC"
39845,ALPHA BARNES REAL ESTATE,GD,39845,ALPHA BARNES REAL ESTATE
39846,COATES CABINS,GD,39846,COATES CABINS
39848,LAMBDA ENERGY RESOURCES LLC,HL,39848,LAMBDA ENERGY RESOURCES LLC
39849,"COASTAL CAVERNS, INC.",HL,39849,"COASTAL CAVERNS, INC."
39850,"TAIT ELECTRIC GENERATING STATION, LLC",GT,39850,"TAIT ELECTRIC GENERATING STATION, LLC"
39851,FIRST CAPITAL RESIDENTIAL LLC,GD,39851,FIRST CAPITAL RESIDENTIAL LLC
39852,"CAMINO NATURAL RESOURCES, LLC",GT,39852,"CAMINO NATURAL RESOURCES, LLC"
39853,OUTRIGGER DJ OPERATING LLC,HL,39853,OUTRIGGER DJ OPERATING LLC
39854,INGEVITY CORPORATION,GT,39854,INGEVITY CORPORATION
39855,CACTUS FEEDERS,GT,39855,CACTUS FEEDERS
39856,"KAIB & KAIB, LLC",GD,39856,"KAIB & KAIB, LLC"
39857,DD&M CONTRACTORS LTD,GD,39857,DD&M CONTRACTORS LTD
39858,BROAD MANAGEMENT,GD,39858,BROAD MANAGEMENT
39859,MOORE AND COMPANY REALTORS,GD,39859,MOORE AND COMPANY REALTORS
39860,LANDMARK REI,GD,39860,LANDMARK REI
39862,"DTM BIRDSBORO PIPELINE, LLC",GT,38932,Bluestone
39863,ASSET PLUS COMPANIES,GD,39863,ASSET PLUS COMPANIES
39865,"DEW POINT MIDSTREAM, LLC",HL,39271,EAGLECLAW MIDSTREAM VENTURES
39865,"DEW POINT MIDSTREAM, LLC",HL,39865,"DEW POINT MIDSTREAM, LLC"
39866,"WHITE MARLIN MIDSTREAM, LLC",GT,39866,"WHITE MARLIN MIDSTREAM, LLC"
39867,"RIVIERA OPERATING,LLC",GT,39867,"RIVIERA OPERATING,LLC"
39868,AMERESCO WOODLAND MEADOWS ROMULUS LLC,GT,39868,AMERESCO WOODLAND MEADOWS ROMULUS LLC
39869,NAVIGATOR SMS PIPELINE,HL,39869,NAVIGATOR SMS PIPELINE
39870,CIARDELLI FUEL COMPANY,GD,39870,CIARDELLI FUEL COMPANY
39871,PINE TREE PLACE CONDOMIUM UNIT OWNERS ASSOCIATION,GD,39871,PINE TREE PLACE CONDOMIUM UNIT OWNERS ASSOCIATION
39872,"CANTERBURY COMMONS PROPERTIES, INC.",GD,39872,"CANTERBURY COMMONS PROPERTIES, INC."
39873,MGCCC,GD,39873,MGCCC
39874,"BEACON WEST ENERGY GROUP, LLC",GT,39874,"BEACON WEST ENERGY GROUP, LLC"
39874,"BEACON WEST ENERGY GROUP, LLC",HL,39874,"BEACON WEST ENERGY GROUP, LLC"
39875,PEOPLES ELECTRIC COOPERATIVE,GT,39875,PEOPLES ELECTRIC COOPERATIVE
39877,DONLIN GOLD,GT,39877,DONLIN GOLD
39878,SPOT TERMINAL OPERATING LLC,HL,31618,Enterprise
39879,"DWYER TERMINAL, LLC",HL,39879,"DWYER TERMINAL, LLC"
39880,"TERRA TRANSMISSION, LLC.",GT,39880,"TERRA TRANSMISSION, LLC."
39881,VALIANT MIDSTREAM,GT,39881,VALIANT MIDSTREAM
39882,"GETKA ENERGY, LLC",HL,39882,"GETKA ENERGY, LLC"
39883,POWHATAN SALT COMPANY LLC,HL,39883,POWHATAN SALT COMPANY LLC
39884,SENECA VILLAGE,GD,39884,SENECA VILLAGE
39886,SPIRE STL PIPELINE LLC,GT,39886,SPIRE STL PIPELINE LLC
39887,"TEXOMA CRUDE OIL PIPELINE CO., LLC",HL,39540,"ARB MIDSTREAM, LLC"
39887,"TEXOMA CRUDE OIL PIPELINE CO., LLC",HL,39887,"TEXOMA CRUDE OIL PIPELINE CO., LLC"
39888,FORE RIVER ENERGY CENTER,HL,39888,FORE RIVER ENERGY CENTER
39889,GREENCROFT GOSHEN,GD,39889,GREENCROFT GOSHEN
39891,"DOWN HOME RENTAL PROPERTIES, LLC.",GD,39891,"DOWN HOME RENTAL PROPERTIES, LLC."
39892,DAYLIGHT PETROLEUM LLC,HL,39892,DAYLIGHT PETROLEUM LLC
39894,"AMP INTRASTATE PIPELINE, LLC",GT,39894,"AMP INTRASTATE PIPELINE, LLC"
39895,"CARLSBAD GATEWAY, LLC",GT,39895,"SENDERO CARLSBAD GATEWAY, LLC"
39896,AIX LA CHAPELLE CONDOMINIUM ASSOCIATION,GD,39896,AIX LA CHAPELLE CONDOMINIUM ASSOCIATION
39897,WILLOWBROOK CONDOMINIUMS,GD,39897,WILLOWBROOK CONDOMINIUMS
39898,HIDDEN LAKE CONDOMINIUMS,GD,39898,HIDDEN LAKE CONDOMINIUMS
39899,SUNDOWN APARTMENTS,GD,39899,SUNDOWN APARTMENTS
39900,BBR OIL LLC,GD,39900,BBR OIL LLC
39901,"MARKWEST PIONEER, L.L.C.",GT,39901,"MARKWEST PIONEER, L.L.C."
39901,"MARKWEST PIONEER, L.L.C.",GT,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC"
39902,CLUB EXPLORIA LLC-POCONO MTN VILLAS,GD,39902,CLUB EXPLORIA LLC-POCONO MTN VILLAS
39903,HANNA OIL AND GAS COMPANY,GT,39903,HANNA OIL AND GAS COMPANY
39904,PERMIAN ADVANTAGE TOYAH LLC,GT,39904,PERMIAN ADVANTAGE TOYAH LLC
39905,REP PROCESSING,HL,39905,REP PROCESSING
39906,"SEAPORT SOUND TERMINAL, LLC",HL,30909,TRANSMONTAIGNE OPERATING COMPANY L.P.
39908,TALL OAK WOODFORD,GT,39908,TALL OAK WOODFORD
39910,CANES MIDSTREAM PRODUCTS LLC,HL,39035,Cogent Midstream Westex LLC
39911,GRI INVESTMENTS,GD,39911,GRI INVESTMENTS
39912,"ENERTEX NB, LLC",GD,32371,"GAS ENERGY, LLC"
39913,"DTM LOUISIANA GATHERING, LLC",GT,38932,Bluestone
39913,"DTM LOUISIANA GATHERING, LLC",GT,39913,"M5 LOUISIANA GATHERING, LLC"
39915,STERLING ENERGY INVESTMENTS LLC,HL,39915,STERLING ENERGY INVESTMENTS LLC
39916,GRI INVESTMENTS,GD,39916,GRI INVESTMENTS
39917,DAVIS RE,GD,39917,DAVIS RE
39918,"MARKWEST POWER TEX, L.L.C.",GT,40149,MPLX
39918,"MARKWEST POWER TEX, L.L.C.",GT,39918,"MARKWEST POWER TEX, L.L.C."
39918,"MARKWEST POWER TEX, L.L.C.",GT,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC"
39919,"MARKWEST BLUESTONE ETHANE PIPELINE, L.L.C.",HL,40149,MPLX
39919,"MARKWEST BLUESTONE ETHANE PIPELINE, L.L.C.",HL,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC"
39920,"MARKWEST LIBERTY ETHANE PIPELINE, L.L.C.",HL,40149,MPLX
39920,"MARKWEST LIBERTY ETHANE PIPELINE, L.L.C.",HL,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC"
